seq,ros_time_sec,wall_time_iso,source,topic,height_cm,array_ground_height_cm,point_height_cm,pair_age_sec,drop_cm
4239,1779458620.881083727,2026-05-22T22:03:40.881,array_ground,/laser_array/ground_height,24,24,15,0.001759,0.000
4240,1779458620.884206295,2026-05-22T22:03:40.884,point_fc,/height,15,24,15,0.003123,0.000
4241,1779458620.889125824,2026-05-22T22:03:40.889,point_fc,/height,15,24,15,0.008042,0.000
4242,1779458620.894101620,2026-05-22T22:03:40.894,point_fc,/height,15,24,15,0.013018,0.000
4243,1779458620.899099112,2026-05-22T22:03:40.899,point_fc,/height,15,24,15,0.018015,0.000
4244,1779458620.904329062,2026-05-22T22:03:40.904,point_fc,/height,15,24,15,0.023245,0.000
4245,1779458620.909187555,2026-05-22T22:03:40.909,point_fc,/height,15,24,15,0.028104,0.000
4246,1779458620.910440683,2026-05-22T22:03:40.910,array_ground,/laser_array/ground_height,24,24,15,0.001253,0.000
4247,1779458620.914020777,2026-05-22T22:03:40.914,point_fc,/height,15,24,15,0.003580,0.000
4248,1779458620.919017553,2026-05-22T22:03:40.919,point_fc,/height,15,24,15,0.008577,0.000
4249,1779458620.924070597,2026-05-22T22:03:40.924,point_fc,/height,15,24,15,0.013630,0.000
4250,1779458620.925664425,2026-05-22T22:03:40.925,array_ground,/laser_array/ground_height,24,24,15,0.001594,0.000
4251,1779458620.929414749,2026-05-22T22:03:40.929,point_fc,/height,15,24,15,0.003750,0.000
4252,1779458620.934031963,2026-05-22T22:03:40.934,point_fc,/height,15,24,15,0.008368,0.000
4253,1779458620.939048290,2026-05-22T22:03:40.939,point_fc,/height,15,24,15,0.013384,0.000
4254,1779458620.944136381,2026-05-22T22:03:40.944,point_fc,/height,15,24,15,0.018472,0.000
4255,1779458620.949273109,2026-05-22T22:03:40.949,point_fc,/height,15,24,15,0.023609,0.000
4256,1779458620.953754663,2026-05-22T22:03:40.953,point_fc,/height,15,24,15,0.028090,0.000
4257,1779458620.955641508,2026-05-22T22:03:40.955,array_ground,/laser_array/ground_height,24,24,15,0.001887,0.000
4258,1779458620.959027767,2026-05-22T22:03:40.959,point_fc,/height,15,24,15,0.003386,0.000
4259,1779458620.963969231,2026-05-22T22:03:40.964,point_fc,/height,15,24,15,0.008328,0.000
4260,1779458620.968799829,2026-05-22T22:03:40.968,point_fc,/height,15,24,15,0.013158,0.000
4261,1779458620.971932411,2026-05-22T22:03:40.971,array_ground,/laser_array/ground_height,23,23,15,0.003133,-1.000
4262,1779458620.973779917,2026-05-22T22:03:40.973,point_fc,/height,15,23,15,0.001848,-1.000
4263,1779458620.978950500,2026-05-22T22:03:40.979,point_fc,/height,15,23,15,0.007018,-1.000
4264,1779458620.984021664,2026-05-22T22:03:40.984,point_fc,/height,15,23,15,0.012089,-1.000
4265,1779458620.987654686,2026-05-22T22:03:40.987,array_ground,/laser_array/ground_height,23,23,15,0.003633,-1.000
4266,1779458620.988999844,2026-05-22T22:03:40.989,point_fc,/height,15,23,15,0.001345,-1.000
4267,1779458620.994603157,2026-05-22T22:03:40.994,point_fc,/height,15,23,15,0.006948,-1.000
4268,1779458620.999277353,2026-05-22T22:03:40.999,point_fc,/height,15,23,15,0.011623,-1.000
4269,1779458621.003892899,2026-05-22T22:03:41.003,array_ground,/laser_array/ground_height,23,23,15,0.004616,-1.000
4270,1779458621.004400015,2026-05-22T22:03:41.004,point_fc,/height,15,23,15,0.000507,-1.000
4271,1779458621.008874893,2026-05-22T22:03:41.008,point_fc,/height,15,23,15,0.004982,-1.000
4272,1779458621.013782024,2026-05-22T22:03:41.013,point_fc,/height,15,23,15,0.009889,-1.000
4273,1779458621.019129276,2026-05-22T22:03:41.019,point_fc,/height,15,23,15,0.015236,-1.000
4274,1779458621.020471811,2026-05-22T22:03:41.020,array_ground,/laser_array/ground_height,23,23,15,0.001343,-1.000
4275,1779458621.023875952,2026-05-22T22:03:41.023,point_fc,/height,14,23,14,0.003404,0.000
4276,1779458621.029043198,2026-05-22T22:03:41.029,point_fc,/height,14,23,14,0.008571,0.000
4277,1779458621.034236670,2026-05-22T22:03:41.034,point_fc,/height,14,23,14,0.013765,0.000
4278,1779458621.035547733,2026-05-22T22:03:41.035,array_ground,/laser_array/ground_height,22,22,14,0.001311,-1.000
4279,1779458621.038840532,2026-05-22T22:03:41.038,point_fc,/height,14,22,14,0.003293,-1.000
4280,1779458621.044188738,2026-05-22T22:03:41.044,point_fc,/height,14,22,14,0.008641,-1.000
4281,1779458621.048906088,2026-05-22T22:03:41.048,point_fc,/height,14,22,14,0.013358,-1.000
4282,1779458621.052616596,2026-05-22T22:03:41.052,array_ground,/laser_array/ground_height,22,22,14,0.003711,-1.000
4283,1779458621.056593418,2026-05-22T22:03:41.056,point_fc,/height,14,22,14,0.003977,-1.000
4284,1779458621.060363770,2026-05-22T22:03:41.060,point_fc,/height,13,22,13,0.007747,0.000
4285,1779458621.063958168,2026-05-22T22:03:41.064,point_fc,/height,13,22,13,0.011342,0.000
4286,1779458621.067684412,2026-05-22T22:03:41.067,array_ground,/laser_array/ground_height,22,22,13,0.003726,0.000
4287,1779458621.069001913,2026-05-22T22:03:41.069,point_fc,/height,13,22,13,0.001318,0.000
4288,1779458621.073991537,2026-05-22T22:03:41.074,point_fc,/height,13,22,13,0.006307,0.000
4289,1779458621.079207420,2026-05-22T22:03:41.079,point_fc,/height,13,22,13,0.011523,0.000
4290,1779458621.083588123,2026-05-22T22:03:41.083,array_ground,/laser_array/ground_height,21,21,13,0.004381,-1.000
4291,1779458621.084905386,2026-05-22T22:03:41.084,point_fc,/height,13,21,13,0.001317,-1.000
4292,1779458621.088930845,2026-05-22T22:03:41.089,point_fc,/height,13,21,13,0.005343,-1.000
4293,1779458621.094002008,2026-05-22T22:03:41.094,point_fc,/height,13,21,13,0.010414,-1.000
4294,1779458621.098935843,2026-05-22T22:03:41.099,point_fc,/height,13,21,13,0.015348,-1.000
4295,1779458621.100245953,2026-05-22T22:03:41.100,array_ground,/laser_array/ground_height,21,21,13,0.001310,-1.000
4296,1779458621.103882074,2026-05-22T22:03:41.103,point_fc,/height,13,21,13,0.003636,-1.000
4297,1779458621.109247923,2026-05-22T22:03:41.109,point_fc,/height,12,21,12,0.009002,0.000
4298,1779458621.113837242,2026-05-22T22:03:41.113,point_fc,/height,12,21,12,0.013591,0.000
4299,1779458621.115639210,2026-05-22T22:03:41.115,array_ground,/laser_array/ground_height,21,21,12,0.001802,0.000
4300,1779458621.118610620,2026-05-22T22:03:41.118,point_fc,/height,12,21,12,0.002971,0.000
4301,1779458621.123716116,2026-05-22T22:03:41.123,point_fc,/height,12,21,12,0.008077,0.000
4302,1779458621.128979206,2026-05-22T22:03:41.129,point_fc,/height,12,21,12,0.013340,0.000
4303,1779458621.131182432,2026-05-22T22:03:41.131,array_ground,/laser_array/ground_height,21,21,12,0.002203,0.000
4304,1779458621.133821011,2026-05-22T22:03:41.133,point_fc,/height,12,21,12,0.002639,0.000
4305,1779458621.139124393,2026-05-22T22:03:41.139,point_fc,/height,12,21,12,0.007942,0.000
4306,1779458621.143761158,2026-05-22T22:03:41.143,point_fc,/height,12,21,12,0.012579,0.000
4307,1779458621.147433996,2026-05-22T22:03:41.147,array_ground,/laser_array/ground_height,20,20,12,0.003673,-1.000
4308,1779458621.149015665,2026-05-22T22:03:41.149,point_fc,/height,12,20,12,0.001582,-1.000
4309,1779458621.154349566,2026-05-22T22:03:41.154,point_fc,/height,12,20,12,0.006916,-1.000
4310,1779458621.158814192,2026-05-22T22:03:41.158,point_fc,/height,12,20,12,0.011380,-1.000
4311,1779458621.163305044,2026-05-22T22:03:41.163,array_ground,/laser_array/ground_height,20,20,12,0.004491,-1.000
4312,1779458621.164434910,2026-05-22T22:03:41.164,point_fc,/height,12,20,12,0.001130,-1.000
4313,1779458621.168935537,2026-05-22T22:03:41.169,point_fc,/height,12,20,12,0.005630,-1.000
4314,1779458621.174155474,2026-05-22T22:03:41.174,point_fc,/height,12,20,12,0.010850,-1.000
4315,1779458621.179022789,2026-05-22T22:03:41.179,point_fc,/height,12,20,12,0.015718,-1.000
4316,1779458621.183834791,2026-05-22T22:03:41.183,point_fc,/height,12,20,12,0.020530,-1.000
4317,1779458621.188716888,2026-05-22T22:03:41.188,point_fc,/height,12,20,12,0.025412,-1.000
4318,1779458621.194214344,2026-05-22T22:03:41.194,array_ground,/laser_array/ground_height,20,20,12,0.005497,-1.000
4319,1779458621.194974184,2026-05-22T22:03:41.195,point_fc,/height,12,20,12,0.000760,-1.000
4320,1779458621.199204922,2026-05-22T22:03:41.199,point_fc,/height,12,20,12,0.004991,-1.000
4321,1779458621.204209805,2026-05-22T22:03:41.204,point_fc,/height,12,20,12,0.009995,-1.000
4322,1779458621.209164858,2026-05-22T22:03:41.209,point_fc,/height,10,20,10,0.014951,1.000
4323,1779458621.210547686,2026-05-22T22:03:41.210,array_ground,/laser_array/ground_height,19,19,10,0.001383,0.000
4324,1779458621.213778973,2026-05-22T22:03:41.213,point_fc,/height,10,19,10,0.003231,0.000
4325,1779458621.218961477,2026-05-22T22:03:41.219,point_fc,/height,10,19,10,0.008414,0.000
4326,1779458621.223937511,2026-05-22T22:03:41.224,point_fc,/height,10,19,10,0.013390,0.000
4327,1779458621.225797653,2026-05-22T22:03:41.225,array_ground,/laser_array/ground_height,19,19,10,0.001860,0.000
4328,1779458621.228697777,2026-05-22T22:03:41.228,point_fc,/height,10,19,10,0.002900,0.000
4329,1779458621.233772516,2026-05-22T22:03:41.233,point_fc,/height,10,19,10,0.007975,0.000
4330,1779458621.239666700,2026-05-22T22:03:41.239,point_fc,/height,10,19,10,0.013869,0.000
4331,1779458621.243664503,2026-05-22T22:03:41.243,point_fc,/height,10,19,10,0.017867,0.000
4332,1779458621.248748064,2026-05-22T22:03:41.248,point_fc,/height,10,19,10,0.022950,0.000
4333,1779458621.253677368,2026-05-22T22:03:41.253,point_fc,/height,10,19,10,0.027880,0.000
4334,1779458621.255771399,2026-05-22T22:03:41.255,array_ground,/laser_array/ground_height,19,19,10,0.002094,0.000
4335,1779458621.258599520,2026-05-22T22:03:41.258,point_fc,/height,11,19,11,0.002828,-1.000
4336,1779458621.264402151,2026-05-22T22:03:41.264,point_fc,/height,11,19,11,0.008631,-1.000
4337,1779458621.268796206,2026-05-22T22:03:41.268,point_fc,/height,11,19,11,0.013025,-1.000
4338,1779458621.271903276,2026-05-22T22:03:41.271,array_ground,/laser_array/ground_height,18,18,11,0.003107,-2.000
4339,1779458621.274795771,2026-05-22T22:03:41.274,point_fc,/height,11,18,11,0.002892,-2.000
4340,1779458621.278998613,2026-05-22T22:03:41.279,point_fc,/height,11,18,11,0.007095,-2.000
4341,1779458621.283927917,2026-05-22T22:03:41.284,point_fc,/height,11,18,11,0.012025,-2.000
4342,1779458621.287464142,2026-05-22T22:03:41.287,array_ground,/laser_array/ground_height,18,18,11,0.003536,-2.000
4343,1779458621.288283587,2026-05-22T22:03:41.288,point_fc,/height,11,18,11,0.000819,-2.000
4344,1779458621.293422937,2026-05-22T22:03:41.293,point_fc,/height,11,18,11,0.005959,-2.000
4345,1779458621.298807621,2026-05-22T22:03:41.298,point_fc,/height,11,18,11,0.011343,-2.000
4346,1779458621.303905487,2026-05-22T22:03:41.303,array_ground,/laser_array/ground_height,18,18,11,0.005098,-2.000
4347,1779458621.304430246,2026-05-22T22:03:41.304,point_fc,/height,11,18,11,0.000525,-2.000
4348,1779458621.308493376,2026-05-22T22:03:41.308,point_fc,/height,11,18,11,0.004588,-2.000
4349,1779458621.313637018,2026-05-22T22:03:41.313,point_fc,/height,11,18,11,0.009732,-2.000
4350,1779458621.318768978,2026-05-22T22:03:41.318,point_fc,/height,11,18,11,0.014863,-2.000
4351,1779458621.319922686,2026-05-22T22:03:41.319,array_ground,/laser_array/ground_height,17,17,11,0.001154,-3.000
4352,1779458621.323826313,2026-05-22T22:03:41.323,point_fc,/height,9,17,9,0.003904,-1.000
4353,1779458621.329044819,2026-05-22T22:03:41.329,point_fc,/height,9,17,9,0.009122,-1.000
4354,1779458621.333702087,2026-05-22T22:03:41.333,point_fc,/height,9,17,9,0.013779,-1.000
4355,1779458621.336196184,2026-05-22T22:03:41.336,array_ground,/laser_array/ground_height,17,17,9,0.002494,-1.000
4356,1779458621.338858604,2026-05-22T22:03:41.338,point_fc,/height,9,17,9,0.002662,-1.000
4357,1779458621.343793869,2026-05-22T22:03:41.343,point_fc,/height,9,17,9,0.007598,-1.000
4358,1779458621.348772764,2026-05-22T22:03:41.348,point_fc,/height,9,17,9,0.012577,-1.000
4359,1779458621.351589441,2026-05-22T22:03:41.351,array_ground,/laser_array/ground_height,17,17,9,0.002817,-1.000
4360,1779458621.353517294,2026-05-22T22:03:41.353,point_fc,/height,9,17,9,0.001928,-1.000
4361,1779458621.358837366,2026-05-22T22:03:41.358,point_fc,/height,9,17,9,0.007248,-1.000
4362,1779458621.363892078,2026-05-22T22:03:41.363,point_fc,/height,9,17,9,0.012303,-1.000
4363,1779458621.367558241,2026-05-22T22:03:41.367,array_ground,/laser_array/ground_height,17,17,9,0.003666,-1.000
4364,1779458621.368932009,2026-05-22T22:03:41.369,point_fc,/height,9,17,9,0.001374,-1.000
4365,1779458621.373748779,2026-05-22T22:03:41.373,point_fc,/height,9,17,9,0.006191,-1.000
4366,1779458621.378554583,2026-05-22T22:03:41.378,point_fc,/height,9,17,9,0.010996,-1.000
4367,1779458621.383589029,2026-05-22T22:03:41.383,array_ground,/laser_array/ground_height,16,16,9,0.005034,-2.000
4368,1779458621.384910345,2026-05-22T22:03:41.384,point_fc,/height,9,16,9,0.001321,-2.000
4369,1779458621.388676167,2026-05-22T22:03:41.388,point_fc,/height,9,16,9,0.005087,-2.000
4370,1779458621.393384218,2026-05-22T22:03:41.393,point_fc,/height,9,16,9,0.009795,-2.000
4371,1779458621.398764133,2026-05-22T22:03:41.398,point_fc,/height,9,16,9,0.015175,-2.000
4372,1779458621.399494648,2026-05-22T22:03:41.399,array_ground,/laser_array/ground_height,16,16,9,0.000731,-2.000
4373,1779458621.403630495,2026-05-22T22:03:41.403,point_fc,/height,9,16,9,0.004136,-2.000
4374,1779458621.408470631,2026-05-22T22:03:41.408,point_fc,/height,9,16,9,0.008976,-2.000
4375,1779458621.413645029,2026-05-22T22:03:41.413,point_fc,/height,9,16,9,0.014150,-2.000
4376,1779458621.415218353,2026-05-22T22:03:41.415,array_ground,/laser_array/ground_height,16,16,9,0.001573,-2.000
4377,1779458621.418302774,2026-05-22T22:03:41.418,point_fc,/height,8,16,8,0.003084,-1.000
4378,1779458621.423580170,2026-05-22T22:03:41.423,point_fc,/height,8,16,8,0.008362,-1.000
4379,1779458621.428773165,2026-05-22T22:03:41.428,point_fc,/height,8,16,8,0.013555,-1.000
4380,1779458621.431227446,2026-05-22T22:03:41.431,array_ground,/laser_array/ground_height,15,15,8,0.002454,-2.000
4381,1779458621.433720827,2026-05-22T22:03:41.433,point_fc,/height,8,15,8,0.002493,-2.000
4382,1779458621.438414574,2026-05-22T22:03:41.438,point_fc,/height,8,15,8,0.007187,-2.000
4383,1779458621.443598509,2026-05-22T22:03:41.443,point_fc,/height,8,15,8,0.012371,-2.000
4384,1779458621.447420120,2026-05-22T22:03:41.447,array_ground,/laser_array/ground_height,15,15,8,0.003822,-2.000
4385,1779458621.448937654,2026-05-22T22:03:41.449,point_fc,/height,8,15,8,0.001518,-2.000
4386,1779458621.453563929,2026-05-22T22:03:41.453,point_fc,/height,8,15,8,0.006144,-2.000
4387,1779458621.458467007,2026-05-22T22:03:41.458,point_fc,/height,8,15,8,0.011047,-2.000
4388,1779458621.463412046,2026-05-22T22:03:41.463,array_ground,/laser_array/ground_height,15,15,8,0.004945,-2.000
4389,1779458621.464286804,2026-05-22T22:03:41.464,point_fc,/height,8,15,8,0.000875,-2.000
4390,1779458621.468846321,2026-05-22T22:03:41.468,point_fc,/height,8,15,8,0.005434,-2.000
4391,1779458621.473433971,2026-05-22T22:03:41.473,point_fc,/height,8,15,8,0.010022,-2.000
4392,1779458621.478812695,2026-05-22T22:03:41.478,point_fc,/height,8,15,8,0.015401,-2.000
4393,1779458621.480396271,2026-05-22T22:03:41.480,array_ground,/laser_array/ground_height,14,14,8,0.001584,-3.000
4394,1779458621.483793497,2026-05-22T22:03:41.483,point_fc,/height,8,14,8,0.003397,-3.000
4395,1779458621.488979101,2026-05-22T22:03:41.489,point_fc,/height,8,14,8,0.008583,-3.000
4396,1779458621.493752718,2026-05-22T22:03:41.493,point_fc,/height,8,14,8,0.013356,-3.000
4397,1779458621.495147705,2026-05-22T22:03:41.495,array_ground,/laser_array/ground_height,14,14,8,0.001395,-3.000
4398,1779458621.498604298,2026-05-22T22:03:41.498,point_fc,/height,8,14,8,0.003457,-3.000
4399,1779458621.503996611,2026-05-22T22:03:41.504,point_fc,/height,8,14,8,0.008849,-3.000
4400,1779458621.508675814,2026-05-22T22:03:41.508,point_fc,/height,8,14,8,0.013528,-3.000
4401,1779458621.513624668,2026-05-22T22:03:41.513,point_fc,/height,8,14,8,0.018477,-3.000
4402,1779458621.518519878,2026-05-22T22:03:41.518,point_fc,/height,7,14,7,0.023372,-2.000
4403,1779458621.523517132,2026-05-22T22:03:41.523,point_fc,/height,7,14,7,0.028369,-2.000
4404,1779458621.525852203,2026-05-22T22:03:41.525,array_ground,/laser_array/ground_height,14,14,7,0.002335,-2.000
4405,1779458621.528960466,2026-05-22T22:03:41.529,point_fc,/height,7,14,7,0.003108,-2.000
4406,1779458621.534306526,2026-05-22T22:03:41.534,point_fc,/height,7,14,7,0.008454,-2.000
4407,1779458621.538223267,2026-05-22T22:03:41.538,point_fc,/height,7,14,7,0.012371,-2.000
4408,1779458621.541642427,2026-05-22T22:03:41.541,array_ground,/laser_array/ground_height,14,14,7,0.003419,-2.000
4409,1779458621.543320656,2026-05-22T22:03:41.543,point_fc,/height,7,14,7,0.001678,-2.000
4410,1779458621.548392773,2026-05-22T22:03:41.548,point_fc,/height,7,14,7,0.006750,-2.000
4411,1779458621.553491116,2026-05-22T22:03:41.553,point_fc,/height,7,14,7,0.011849,-2.000
4412,1779458621.557836533,2026-05-22T22:03:41.557,array_ground,/laser_array/ground_height,14,14,7,0.004345,-2.000
4413,1779458621.559164524,2026-05-22T22:03:41.559,point_fc,/height,7,14,7,0.001328,-2.000
4414,1779458621.563654184,2026-05-22T22:03:41.563,point_fc,/height,7,14,7,0.005818,-2.000
4415,1779458621.568460226,2026-05-22T22:03:41.568,point_fc,/height,7,14,7,0.010624,-2.000
4416,1779458621.573410273,2026-05-22T22:03:41.573,point_fc,/height,7,14,7,0.015574,-2.000
4417,1779458621.578780651,2026-05-22T22:03:41.578,point_fc,/height,7,14,7,0.020944,-2.000
4418,1779458621.583811760,2026-05-22T22:03:41.583,point_fc,/height,7,14,7,0.025975,-2.000
4419,1779458621.588035107,2026-05-22T22:03:41.588,array_ground,/laser_array/ground_height,13,13,7,0.004223,-3.000
4420,1779458621.589347124,2026-05-22T22:03:41.589,point_fc,/height,7,13,7,0.001312,-3.000
4421,1779458621.593410969,2026-05-22T22:03:41.593,point_fc,/height,7,13,7,0.005376,-3.000
4422,1779458621.598864317,2026-05-22T22:03:41.598,point_fc,/height,5,13,5,0.010829,-1.000
4423,1779458621.603562832,2026-05-22T22:03:41.603,point_fc,/height,5,13,5,0.015528,-1.000
4424,1779458621.604795933,2026-05-22T22:03:41.604,array_ground,/laser_array/ground_height,13,13,5,0.001233,-1.000
4425,1779458621.608444691,2026-05-22T22:03:41.608,point_fc,/height,4,13,4,0.003649,0.000
4426,1779458621.613371134,2026-05-22T22:03:41.613,point_fc,/height,4,13,4,0.008575,0.000
4427,1779458621.618620872,2026-05-22T22:03:41.618,point_fc,/height,4,13,4,0.013825,0.000
4428,1779458621.619890451,2026-05-22T22:03:41.619,array_ground,/laser_array/ground_height,13,13,4,0.001270,0.000
4429,1779458621.623566389,2026-05-22T22:03:41.623,point_fc,/height,4,13,4,0.003676,0.000
4430,1779458621.628561974,2026-05-22T22:03:41.628,point_fc,/height,4,13,4,0.008672,0.000
4431,1779458621.633515120,2026-05-22T22:03:41.633,point_fc,/height,4,13,4,0.013625,0.000
4432,1779458621.635818958,2026-05-22T22:03:41.635,array_ground,/laser_array/ground_height,13,13,4,0.002304,0.000
4433,1779458621.638354063,2026-05-22T22:03:41.638,point_fc,/height,4,13,4,0.002535,0.000
4434,1779458621.643676758,2026-05-22T22:03:41.643,point_fc,/height,4,13,4,0.007858,0.000
4435,1779458621.648497343,2026-05-22T22:03:41.648,point_fc,/height,4,13,4,0.012678,0.000
4436,1779458621.651610136,2026-05-22T22:03:41.651,array_ground,/laser_array/ground_height,13,13,4,0.003113,0.000
4437,1779458621.653456450,2026-05-22T22:03:41.653,point_fc,/height,4,13,4,0.001846,0.000
4438,1779458621.658461332,2026-05-22T22:03:41.658,point_fc,/height,4,13,4,0.006851,0.000
4439,1779458621.663992643,2026-05-22T22:03:41.664,point_fc,/height,4,13,4,0.012383,0.000
4440,1779458621.667464018,2026-05-22T22:03:41.667,array_ground,/laser_array/ground_height,13,13,4,0.003471,0.000
4441,1779458621.668149948,2026-05-22T22:03:41.668,point_fc,/height,4,13,4,0.000686,0.000
4442,1779458621.673210382,2026-05-22T22:03:41.673,point_fc,/height,4,13,4,0.005746,0.000
4443,1779458621.678186893,2026-05-22T22:03:41.678,point_fc,/height,4,13,4,0.010723,0.000
4444,1779458621.683119535,2026-05-22T22:03:41.683,point_fc,/height,4,13,4,0.015656,0.000
4445,1779458621.683627367,2026-05-22T22:03:41.683,array_ground,/laser_array/ground_height,12,12,4,0.000508,-1.000
4446,1779458621.688042164,2026-05-22T22:03:41.688,point_fc,/height,4,12,4,0.004415,-1.000
4447,1779458621.693343401,2026-05-22T22:03:41.693,point_fc,/height,4,12,4,0.009716,-1.000
4448,1779458621.698614836,2026-05-22T22:03:41.698,point_fc,/height,4,12,4,0.014987,-1.000
4449,1779458621.699897051,2026-05-22T22:03:41.699,array_ground,/laser_array/ground_height,12,12,4,0.001282,-1.000
4450,1779458621.703475475,2026-05-22T22:03:41.703,point_fc,/height,4,12,4,0.003578,-1.000
4451,1779458621.708440781,2026-05-22T22:03:41.708,point_fc,/height,3,12,3,0.008544,0.000
4452,1779458621.713545322,2026-05-22T22:03:41.713,point_fc,/height,3,12,3,0.013648,0.000
4453,1779458621.715375900,2026-05-22T22:03:41.715,array_ground,/laser_array/ground_height,12,12,3,0.001831,0.000
4454,1779458621.718526363,2026-05-22T22:03:41.718,point_fc,/height,3,12,3,0.003150,0.000
4455,1779458621.723437071,2026-05-22T22:03:41.723,point_fc,/height,3,12,3,0.008061,0.000
4456,1779458621.729137659,2026-05-22T22:03:41.729,point_fc,/height,3,12,3,0.013762,0.000
4457,1779458621.731197357,2026-05-22T22:03:41.731,array_ground,/laser_array/ground_height,12,12,3,0.002060,0.000
4458,1779458621.733345032,2026-05-22T22:03:41.733,point_fc,/height,3,12,3,0.002148,0.000
4459,1779458621.738755941,2026-05-22T22:03:41.738,point_fc,/height,3,12,3,0.007559,0.000
4460,1779458621.743764400,2026-05-22T22:03:41.743,point_fc,/height,3,12,3,0.012567,0.000
4461,1779458621.747450352,2026-05-22T22:03:41.747,array_ground,/laser_array/ground_height,12,12,3,0.003686,0.000
4462,1779458621.749161720,2026-05-22T22:03:41.749,point_fc,/height,3,12,3,0.001711,0.000
4463,1779458621.753286362,2026-05-22T22:03:41.753,point_fc,/height,3,12,3,0.005836,0.000
4464,1779458621.758472681,2026-05-22T22:03:41.758,point_fc,/height,3,12,3,0.011022,0.000
4465,1779458621.763926506,2026-05-22T22:03:41.764,array_ground,/laser_array/ground_height,12,12,3,0.005454,0.000
4466,1779458621.764547348,2026-05-22T22:03:41.764,point_fc,/height,3,12,3,0.000621,0.000
4467,1779458621.768383503,2026-05-22T22:03:41.768,point_fc,/height,3,12,3,0.004457,0.000
4468,1779458621.773317814,2026-05-22T22:03:41.773,point_fc,/height,3,12,3,0.009391,0.000
4469,1779458621.778281450,2026-05-22T22:03:41.778,point_fc,/height,3,12,3,0.014355,0.000
4470,1779458621.779118538,2026-05-22T22:03:41.779,array_ground,/laser_array/ground_height,12,12,3,0.000837,0.000
4471,1779458621.783422232,2026-05-22T22:03:41.783,point_fc,/height,3,12,3,0.004304,0.000
4472,1779458621.788991451,2026-05-22T22:03:41.789,point_fc,/height,3,12,3,0.009873,0.000
4473,1779458621.793997765,2026-05-22T22:03:41.794,point_fc,/height,3,12,3,0.014879,0.000
4474,1779458621.798205137,2026-05-22T22:03:41.798,point_fc,/height,3,12,3,0.019087,0.000
4475,1779458621.803750038,2026-05-22T22:03:41.803,point_fc,/height,3,12,3,0.024632,0.000
4476,1779458621.808662415,2026-05-22T22:03:41.808,point_fc,/height,2,12,2,0.029544,1.000
4477,1779458621.813230991,2026-05-22T22:03:41.813,point_fc,/height,2,12,2,0.034112,1.000
4478,1779458621.818549156,2026-05-22T22:03:41.818,point_fc,/height,2,12,2,0.039431,1.000
4479,1779458621.823512077,2026-05-22T22:03:41.823,point_fc,/height,2,12,2,0.044394,1.000
4480,1779458621.824767590,2026-05-22T22:03:41.824,array_ground,/laser_array/ground_height,12,12,2,0.001256,1.000
4481,1779458621.828544140,2026-05-22T22:03:41.828,point_fc,/height,2,12,2,0.003777,1.000
4482,1779458621.833730459,2026-05-22T22:03:41.833,point_fc,/height,2,12,2,0.008963,1.000
4483,1779458621.838246822,2026-05-22T22:03:41.838,point_fc,/height,2,12,2,0.013479,1.000
4484,1779458621.843082428,2026-05-22T22:03:41.843,point_fc,/height,2,12,2,0.018315,1.000
4485,1779458621.848176479,2026-05-22T22:03:41.848,point_fc,/height,2,12,2,0.023409,1.000
4486,1779458621.853054762,2026-05-22T22:03:41.853,point_fc,/height,2,12,2,0.028287,1.000
4487,1779458621.854672909,2026-05-22T22:03:41.854,array_ground,/laser_array/ground_height,11,11,2,0.001618,0.000
4488,1779458621.858012915,2026-05-22T22:03:41.858,point_fc,/height,2,11,2,0.003340,0.000
4489,1779458621.863279104,2026-05-22T22:03:41.863,point_fc,/height,2,11,2,0.008606,0.000
4490,1779458621.868115187,2026-05-22T22:03:41.868,point_fc,/height,2,11,2,0.013442,0.000
4491,1779458621.870891333,2026-05-22T22:03:41.870,array_ground,/laser_array/ground_height,11,11,2,0.002776,0.000
4492,1779458621.873035192,2026-05-22T22:03:41.873,point_fc,/height,2,11,2,0.002144,0.000
4493,1779458621.878023386,2026-05-22T22:03:41.878,point_fc,/height,2,11,2,0.007132,0.000
4494,1779458621.883276701,2026-05-22T22:03:41.883,point_fc,/height,2,11,2,0.012385,0.000
4495,1779458621.886750221,2026-05-22T22:03:41.886,array_ground,/laser_array/ground_height,11,11,2,0.003474,0.000
4496,1779458621.887864113,2026-05-22T22:03:41.887,point_fc,/height,2,11,2,0.001114,0.000
4497,1779458621.892961502,2026-05-22T22:03:41.893,point_fc,/height,2,11,2,0.006211,0.000
4498,1779458621.898125648,2026-05-22T22:03:41.898,point_fc,/height,2,11,2,0.011375,0.000
4499,1779458621.902750015,2026-05-22T22:03:41.902,array_ground,/laser_array/ground_height,11,11,2,0.004624,0.000
4500,1779458621.903959751,2026-05-22T22:03:41.904,point_fc,/height,2,11,2,0.001210,0.000
4501,1779458621.908279181,2026-05-22T22:03:41.908,point_fc,/height,2,11,2,0.005529,0.000
4502,1779458621.913041592,2026-05-22T22:03:41.913,point_fc,/height,2,11,2,0.010292,0.000
4503,1779458621.918249846,2026-05-22T22:03:41.918,point_fc,/height,2,11,2,0.015500,0.000
4504,1779458621.919443607,2026-05-22T22:03:41.919,array_ground,/laser_array/ground_height,11,11,2,0.001194,0.000
