seq,ros_time_sec,wall_time_iso,source,topic,height_cm,array_ground_height_cm,point_height_cm,pair_age_sec,drop_cm
548,1779458688.023047924,2026-05-22T22:04:48.023,point_fc,/height,15,27,15,0.013852,3.000
549,1779458688.025381565,2026-05-22T22:04:48.025,array_ground,/laser_array/ground_height,28,28,15,0.002334,4.000
550,1779458688.028167963,2026-05-22T22:04:48.028,point_fc,/height,15,28,15,0.002786,4.000
551,1779458688.033600569,2026-05-22T22:04:48.033,point_fc,/height,17,28,17,0.008219,2.000
552,1779458688.038390636,2026-05-22T22:04:48.038,point_fc,/height,17,28,17,0.013009,2.000
553,1779458688.041134834,2026-05-22T22:04:48.041,array_ground,/laser_array/ground_height,27,27,17,0.002744,1.000
554,1779458688.043020725,2026-05-22T22:04:48.043,point_fc,/height,17,27,17,0.001886,1.000
555,1779458688.048112392,2026-05-22T22:04:48.048,point_fc,/height,17,27,17,0.006978,1.000
556,1779458688.053017616,2026-05-22T22:04:48.053,point_fc,/height,17,27,17,0.011883,1.000
557,1779458688.057203054,2026-05-22T22:04:48.057,array_ground,/laser_array/ground_height,27,27,17,0.004185,1.000
558,1779458688.058186054,2026-05-22T22:04:48.058,point_fc,/height,17,27,17,0.000983,1.000
559,1779458688.063199520,2026-05-22T22:04:48.063,point_fc,/height,17,27,17,0.005996,1.000
560,1779458688.068444967,2026-05-22T22:04:48.068,point_fc,/height,17,27,17,0.011242,1.000
561,1779458688.073395967,2026-05-22T22:04:48.073,array_ground,/laser_array/ground_height,27,27,17,0.004951,1.000
562,1779458688.073899269,2026-05-22T22:04:48.073,point_fc,/height,17,27,17,0.000503,1.000
563,1779458688.078176737,2026-05-22T22:04:48.078,point_fc,/height,17,27,17,0.004781,1.000
564,1779458688.083049059,2026-05-22T22:04:48.083,point_fc,/height,17,27,17,0.009653,1.000
565,1779458688.088034391,2026-05-22T22:04:48.088,point_fc,/height,17,27,17,0.014638,1.000
566,1779458688.088862419,2026-05-22T22:04:48.088,array_ground,/laser_array/ground_height,28,28,17,0.000828,2.000
567,1779458688.093423605,2026-05-22T22:04:48.093,point_fc,/height,16,28,16,0.004561,3.000
568,1779458688.098269701,2026-05-22T22:04:48.098,point_fc,/height,16,28,16,0.009407,3.000
569,1779458688.103122473,2026-05-22T22:04:48.103,point_fc,/height,16,28,16,0.014260,3.000
570,1779458688.105189085,2026-05-22T22:04:48.105,array_ground,/laser_array/ground_height,27,27,16,0.002067,2.000
571,1779458688.107988119,2026-05-22T22:04:48.108,point_fc,/height,16,27,16,0.002799,2.000
572,1779458688.113042831,2026-05-22T22:04:48.113,point_fc,/height,16,27,16,0.007854,2.000
573,1779458688.117972136,2026-05-22T22:04:48.118,point_fc,/height,16,27,16,0.012783,2.000
574,1779458688.123249769,2026-05-22T22:04:48.123,point_fc,/height,16,27,16,0.018061,2.000
575,1779458688.128253698,2026-05-22T22:04:48.128,point_fc,/height,16,27,16,0.023065,2.000
576,1779458688.133414984,2026-05-22T22:04:48.133,point_fc,/height,16,27,16,0.028226,2.000
577,1779458688.135586500,2026-05-22T22:04:48.135,array_ground,/laser_array/ground_height,27,27,16,0.002172,2.000
578,1779458688.137968302,2026-05-22T22:04:48.138,point_fc,/height,16,27,16,0.002382,2.000
579,1779458688.143162012,2026-05-22T22:04:48.143,point_fc,/height,16,27,16,0.007576,2.000
580,1779458688.148190737,2026-05-22T22:04:48.148,point_fc,/height,16,27,16,0.012604,2.000
581,1779458688.151599169,2026-05-22T22:04:48.151,array_ground,/laser_array/ground_height,27,27,16,0.003408,2.000
582,1779458688.152957678,2026-05-22T22:04:48.152,point_fc,/height,16,27,16,0.001359,2.000
583,1779458688.159145355,2026-05-22T22:04:48.159,point_fc,/height,16,27,16,0.007546,2.000
584,1779458688.163165808,2026-05-22T22:04:48.163,point_fc,/height,16,27,16,0.011567,2.000
585,1779458688.168467760,2026-05-22T22:04:48.168,point_fc,/height,16,27,16,0.016869,2.000
586,1779458688.173152447,2026-05-22T22:04:48.173,point_fc,/height,16,27,16,0.021553,2.000
587,1779458688.178332567,2026-05-22T22:04:48.178,point_fc,/height,16,27,16,0.026733,2.000
588,1779458688.181444883,2026-05-22T22:04:48.181,array_ground,/laser_array/ground_height,27,27,16,0.003112,2.000
589,1779458688.182759285,2026-05-22T22:04:48.182,point_fc,/height,16,27,16,0.001314,2.000
590,1779458688.187859774,2026-05-22T22:04:48.187,point_fc,/height,16,27,16,0.006415,2.000
591,1779458688.192948580,2026-05-22T22:04:48.192,point_fc,/height,16,27,16,0.011504,2.000
592,1779458688.197721481,2026-05-22T22:04:48.197,array_ground,/laser_array/ground_height,27,27,16,0.004773,2.000
593,1779458688.199899912,2026-05-22T22:04:48.200,point_fc,/height,16,27,16,0.002178,2.000
594,1779458688.203447104,2026-05-22T22:04:48.203,point_fc,/height,16,27,16,0.005726,2.000
595,1779458688.208321810,2026-05-22T22:04:48.208,point_fc,/height,16,27,16,0.010600,2.000
596,1779458688.213146448,2026-05-22T22:04:48.213,point_fc,/height,16,27,16,0.015425,2.000
597,1779458688.214267731,2026-05-22T22:04:48.214,array_ground,/laser_array/ground_height,27,27,16,0.001121,2.000
598,1779458688.218103886,2026-05-22T22:04:48.218,point_fc,/height,16,27,16,0.003836,2.000
599,1779458688.223031282,2026-05-22T22:04:48.223,point_fc,/height,16,27,16,0.008764,2.000
600,1779458688.228487968,2026-05-22T22:04:48.228,point_fc,/height,16,27,16,0.014220,2.000
601,1779458688.229977608,2026-05-22T22:04:48.230,array_ground,/laser_array/ground_height,27,27,16,0.001490,2.000
602,1779458688.233205318,2026-05-22T22:04:48.233,point_fc,/height,16,27,16,0.003228,2.000
603,1779458688.238420725,2026-05-22T22:04:48.238,point_fc,/height,16,27,16,0.008443,2.000
604,1779458688.243261099,2026-05-22T22:04:48.243,point_fc,/height,16,27,16,0.013283,2.000
605,1779458688.245675564,2026-05-22T22:04:48.245,array_ground,/laser_array/ground_height,27,27,16,0.002414,2.000
606,1779458688.247996569,2026-05-22T22:04:48.248,point_fc,/height,16,27,16,0.002321,2.000
607,1779458688.253078461,2026-05-22T22:04:48.253,point_fc,/height,16,27,16,0.007403,2.000
608,1779458688.258147478,2026-05-22T22:04:48.258,point_fc,/height,16,27,16,0.012472,2.000
609,1779458688.261517286,2026-05-22T22:04:48.261,array_ground,/laser_array/ground_height,27,27,16,0.003370,2.000
610,1779458688.263182640,2026-05-22T22:04:48.263,point_fc,/height,16,27,16,0.001665,2.000
611,1779458688.268009901,2026-05-22T22:04:48.268,point_fc,/height,16,27,16,0.006493,2.000
612,1779458688.273001432,2026-05-22T22:04:48.273,point_fc,/height,16,27,16,0.011484,2.000
613,1779458688.277332306,2026-05-22T22:04:48.277,array_ground,/laser_array/ground_height,27,27,16,0.004331,2.000
614,1779458688.278009176,2026-05-22T22:04:48.278,point_fc,/height,16,27,16,0.000677,2.000
615,1779458688.283015013,2026-05-22T22:04:48.283,point_fc,/height,16,27,16,0.005683,2.000
616,1779458688.288057804,2026-05-22T22:04:48.288,point_fc,/height,16,27,16,0.010725,2.000
617,1779458688.293179750,2026-05-22T22:04:48.293,array_ground,/laser_array/ground_height,28,28,16,0.005122,3.000
618,1779458688.293762922,2026-05-22T22:04:48.293,point_fc,/height,16,28,16,0.000583,3.000
619,1779458688.297954559,2026-05-22T22:04:48.297,point_fc,/height,16,28,16,0.004775,3.000
620,1779458688.302976847,2026-05-22T22:04:48.303,point_fc,/height,16,28,16,0.009797,3.000
621,1779458688.308513165,2026-05-22T22:04:48.308,point_fc,/height,16,28,16,0.015333,3.000
622,1779458688.310658455,2026-05-22T22:04:48.310,array_ground,/laser_array/ground_height,27,27,16,0.002145,2.000
623,1779458688.312990904,2026-05-22T22:04:48.313,point_fc,/height,16,27,16,0.002332,2.000
624,1779458688.318096638,2026-05-22T22:04:48.318,point_fc,/height,16,27,16,0.007438,2.000
625,1779458688.322660923,2026-05-22T22:04:48.322,point_fc,/height,16,27,16,0.012002,2.000
626,1779458688.325025797,2026-05-22T22:04:48.325,array_ground,/laser_array/ground_height,27,27,16,0.002365,2.000
627,1779458688.327678919,2026-05-22T22:04:48.327,point_fc,/height,16,27,16,0.002653,2.000
628,1779458688.332613468,2026-05-22T22:04:48.332,point_fc,/height,16,27,16,0.007588,2.000
629,1779458688.338200331,2026-05-22T22:04:48.338,point_fc,/height,16,27,16,0.013175,2.000
630,1779458688.341321230,2026-05-22T22:04:48.341,array_ground,/laser_array/ground_height,27,27,16,0.003121,2.000
631,1779458688.343459129,2026-05-22T22:04:48.343,point_fc,/height,15,27,15,0.002138,3.000
632,1779458688.347817898,2026-05-22T22:04:48.347,point_fc,/height,15,27,15,0.006497,3.000
633,1779458688.352820635,2026-05-22T22:04:48.352,point_fc,/height,15,27,15,0.011499,3.000
634,1779458688.358069658,2026-05-22T22:04:48.358,array_ground,/laser_array/ground_height,27,27,15,0.005249,3.000
635,1779458688.358764172,2026-05-22T22:04:48.358,point_fc,/height,15,27,15,0.000695,3.000
636,1779458688.363887548,2026-05-22T22:04:48.364,point_fc,/height,15,27,15,0.005818,3.000
637,1779458688.368192673,2026-05-22T22:04:48.368,point_fc,/height,15,27,15,0.010123,3.000
638,1779458688.372858524,2026-05-22T22:04:48.372,point_fc,/height,15,27,15,0.014789,3.000
639,1779458688.373517275,2026-05-22T22:04:48.373,array_ground,/laser_array/ground_height,27,27,15,0.000659,3.000
640,1779458688.377924442,2026-05-22T22:04:48.377,point_fc,/height,15,27,15,0.004407,3.000
641,1779458688.382993937,2026-05-22T22:04:48.383,point_fc,/height,15,27,15,0.009477,3.000
642,1779458688.388172388,2026-05-22T22:04:48.388,point_fc,/height,15,27,15,0.014655,3.000
643,1779458688.389926434,2026-05-22T22:04:48.390,array_ground,/laser_array/ground_height,27,27,15,0.001754,3.000
644,1779458688.392644644,2026-05-22T22:04:48.392,point_fc,/height,17,27,17,0.002718,1.000
645,1779458688.397900820,2026-05-22T22:04:48.397,point_fc,/height,17,27,17,0.007974,1.000
646,1779458688.404722929,2026-05-22T22:04:48.404,point_fc,/height,17,27,17,0.014796,1.000
647,1779458688.408107519,2026-05-22T22:04:48.408,point_fc,/height,17,27,17,0.018181,1.000
648,1779458688.413003206,2026-05-22T22:04:48.413,point_fc,/height,17,27,17,0.023077,1.000
649,1779458688.418151140,2026-05-22T22:04:48.418,point_fc,/height,17,27,17,0.028225,1.000
650,1779458688.419466734,2026-05-22T22:04:48.419,array_ground,/laser_array/ground_height,27,27,17,0.001316,1.000
651,1779458688.423141956,2026-05-22T22:04:48.423,point_fc,/height,17,27,17,0.003675,1.000
652,1779458688.431805849,2026-05-22T22:04:48.431,point_fc,/height,17,27,17,0.012339,1.000
653,1779458688.432626009,2026-05-22T22:04:48.432,point_fc,/height,17,27,17,0.013159,1.000
654,1779458688.435641766,2026-05-22T22:04:48.435,array_ground,/laser_array/ground_height,28,28,17,0.003016,2.000
655,1779458688.437684298,2026-05-22T22:04:48.437,point_fc,/height,17,28,17,0.002043,2.000
656,1779458688.442678452,2026-05-22T22:04:48.442,point_fc,/height,17,28,17,0.007037,2.000
657,1779458688.448033333,2026-05-22T22:04:48.448,point_fc,/height,17,28,17,0.012392,2.000
658,1779458688.453031778,2026-05-22T22:04:48.453,point_fc,/height,17,28,17,0.017390,2.000
659,1779458688.457994938,2026-05-22T22:04:48.458,point_fc,/height,17,28,17,0.022353,2.000
660,1779458688.463124514,2026-05-22T22:04:48.463,point_fc,/height,17,28,17,0.027483,2.000
661,1779458688.465741158,2026-05-22T22:04:48.465,array_ground,/laser_array/ground_height,28,28,17,0.002617,2.000
662,1779458688.467739105,2026-05-22T22:04:48.467,point_fc,/height,17,28,17,0.001998,2.000
663,1779458688.474656343,2026-05-22T22:04:48.474,point_fc,/height,17,28,17,0.008915,2.000
664,1779458688.478474855,2026-05-22T22:04:48.478,point_fc,/height,17,28,17,0.012734,2.000
665,1779458688.482448816,2026-05-22T22:04:48.482,array_ground,/laser_array/ground_height,27,27,17,0.003974,1.000
666,1779458688.484123945,2026-05-22T22:04:48.484,point_fc,/height,17,27,17,0.001675,1.000
667,1779458688.488006115,2026-05-22T22:04:48.488,point_fc,/height,17,27,17,0.005557,1.000
668,1779458688.493200541,2026-05-22T22:04:48.493,point_fc,/height,17,27,17,0.010752,1.000
669,1779458688.498117685,2026-05-22T22:04:48.498,array_ground,/laser_array/ground_height,27,27,17,0.004917,1.000
670,1779458688.498876810,2026-05-22T22:04:48.498,point_fc,/height,17,27,17,0.000759,1.000
671,1779458688.502934694,2026-05-22T22:04:48.503,point_fc,/height,17,27,17,0.004817,1.000
672,1779458688.508076906,2026-05-22T22:04:48.508,point_fc,/height,17,27,17,0.009959,1.000
673,1779458688.512828112,2026-05-22T22:04:48.512,point_fc,/height,17,27,17,0.014710,1.000
674,1779458688.514155149,2026-05-22T22:04:48.514,array_ground,/laser_array/ground_height,27,27,17,0.001327,1.000
675,1779458688.517580032,2026-05-22T22:04:48.517,point_fc,/height,17,27,17,0.003425,1.000
676,1779458688.522770166,2026-05-22T22:04:48.522,point_fc,/height,17,27,17,0.008615,1.000
677,1779458688.527783155,2026-05-22T22:04:48.527,point_fc,/height,17,27,17,0.013628,1.000
678,1779458688.529518843,2026-05-22T22:04:48.529,array_ground,/laser_array/ground_height,27,27,17,0.001736,1.000
679,1779458688.532593250,2026-05-22T22:04:48.532,point_fc,/height,17,27,17,0.003074,1.000
680,1779458688.537589550,2026-05-22T22:04:48.537,point_fc,/height,17,27,17,0.008071,1.000
681,1779458688.542641640,2026-05-22T22:04:48.542,point_fc,/height,17,27,17,0.013123,1.000
682,1779458688.545393944,2026-05-22T22:04:48.545,array_ground,/laser_array/ground_height,27,27,17,0.002752,1.000
683,1779458688.547655344,2026-05-22T22:04:48.547,point_fc,/height,17,27,17,0.002261,1.000
684,1779458688.552737236,2026-05-22T22:04:48.552,point_fc,/height,17,27,17,0.007343,1.000
685,1779458688.557938099,2026-05-22T22:04:48.557,point_fc,/height,17,27,17,0.012544,1.000
686,1779458688.561172724,2026-05-22T22:04:48.561,array_ground,/laser_array/ground_height,27,27,17,0.003235,1.000
687,1779458688.562519073,2026-05-22T22:04:48.562,point_fc,/height,17,27,17,0.001346,1.000
688,1779458688.568098307,2026-05-22T22:04:48.568,point_fc,/height,17,27,17,0.006926,1.000
689,1779458688.572956324,2026-05-22T22:04:48.573,point_fc,/height,17,27,17,0.011784,1.000
690,1779458688.577166796,2026-05-22T22:04:48.577,array_ground,/laser_array/ground_height,27,27,17,0.004210,1.000
691,1779458688.578062296,2026-05-22T22:04:48.578,point_fc,/height,17,27,17,0.000896,1.000
692,1779458688.582623482,2026-05-22T22:04:48.582,point_fc,/height,17,27,17,0.005457,1.000
693,1779458688.587493181,2026-05-22T22:04:48.587,point_fc,/height,17,27,17,0.010326,1.000
694,1779458688.593119383,2026-05-22T22:04:48.593,point_fc,/height,17,27,17,0.015953,1.000
695,1779458688.595323801,2026-05-22T22:04:48.595,array_ground,/laser_array/ground_height,27,27,17,0.002204,1.000
696,1779458688.598336935,2026-05-22T22:04:48.598,point_fc,/height,17,27,17,0.003013,1.000
697,1779458688.602901459,2026-05-22T22:04:48.602,point_fc,/height,17,27,17,0.007578,1.000
698,1779458688.607600689,2026-05-22T22:04:48.607,point_fc,/height,17,27,17,0.012277,1.000
699,1779458688.609142542,2026-05-22T22:04:48.609,array_ground,/laser_array/ground_height,27,27,17,0.001542,1.000
700,1779458688.612624407,2026-05-22T22:04:48.612,point_fc,/height,17,27,17,0.003482,1.000
701,1779458688.617312431,2026-05-22T22:04:48.617,point_fc,/height,17,27,17,0.008170,1.000
702,1779458688.622328758,2026-05-22T22:04:48.622,point_fc,/height,17,27,17,0.013186,1.000
703,1779458688.625199556,2026-05-22T22:04:48.625,array_ground,/laser_array/ground_height,27,27,17,0.002871,1.000
704,1779458688.627552509,2026-05-22T22:04:48.627,point_fc,/height,17,27,17,0.002353,1.000
705,1779458688.632523298,2026-05-22T22:04:48.632,point_fc,/height,17,27,17,0.007324,1.000
706,1779458688.637503862,2026-05-22T22:04:48.637,point_fc,/height,17,27,17,0.012304,1.000
707,1779458688.641055584,2026-05-22T22:04:48.641,array_ground,/laser_array/ground_height,27,27,17,0.003552,1.000
708,1779458688.642375231,2026-05-22T22:04:48.642,point_fc,/height,16,27,16,0.001320,2.000
709,1779458688.647277594,2026-05-22T22:04:48.647,point_fc,/height,16,27,16,0.006222,2.000
710,1779458688.652333021,2026-05-22T22:04:48.652,point_fc,/height,16,27,16,0.011277,2.000
711,1779458688.657061100,2026-05-22T22:04:48.657,array_ground,/laser_array/ground_height,27,27,16,0.004728,2.000
712,1779458688.658221245,2026-05-22T22:04:48.658,point_fc,/height,16,27,16,0.001160,2.000
713,1779458688.662551403,2026-05-22T22:04:48.662,point_fc,/height,16,27,16,0.005490,2.000
714,1779458688.667479277,2026-05-22T22:04:48.667,point_fc,/height,16,27,16,0.010418,2.000
715,1779458688.672642231,2026-05-22T22:04:48.672,point_fc,/height,16,27,16,0.015581,2.000
716,1779458688.673779964,2026-05-22T22:04:48.673,array_ground,/laser_array/ground_height,27,27,16,0.001138,2.000
717,1779458688.677684069,2026-05-22T22:04:48.677,point_fc,/height,16,27,16,0.003904,2.000
718,1779458688.682509661,2026-05-22T22:04:48.682,point_fc,/height,16,27,16,0.008730,2.000
719,1779458688.687534094,2026-05-22T22:04:48.687,point_fc,/height,16,27,16,0.013754,2.000
720,1779458688.693050146,2026-05-22T22:04:48.693,point_fc,/height,16,27,16,0.019270,2.000
721,1779458688.697660446,2026-05-22T22:04:48.697,point_fc,/height,16,27,16,0.023880,2.000
722,1779458688.702573299,2026-05-22T22:04:48.702,point_fc,/height,16,27,16,0.028793,2.000
723,1779458688.703863859,2026-05-22T22:04:48.703,array_ground,/laser_array/ground_height,27,27,16,0.001291,2.000
724,1779458688.707736254,2026-05-22T22:04:48.707,point_fc,/height,16,27,16,0.003872,2.000
725,1779458688.712746859,2026-05-22T22:04:48.712,point_fc,/height,16,27,16,0.008883,2.000
726,1779458688.717430115,2026-05-22T22:04:48.717,point_fc,/height,16,27,16,0.013566,2.000
727,1779458688.719499111,2026-05-22T22:04:48.719,array_ground,/laser_array/ground_height,27,27,16,0.002069,2.000
728,1779458688.722309351,2026-05-22T22:04:48.722,point_fc,/height,16,27,16,0.002810,2.000
729,1779458688.727396011,2026-05-22T22:04:48.727,point_fc,/height,16,27,16,0.007897,2.000
730,1779458688.732535601,2026-05-22T22:04:48.732,point_fc,/height,16,27,16,0.013036,2.000
731,1779458688.737588167,2026-05-22T22:04:48.737,point_fc,/height,16,27,16,0.018089,2.000
732,1779458688.742377043,2026-05-22T22:04:48.742,point_fc,/height,16,27,16,0.022878,2.000
733,1779458688.747505188,2026-05-22T22:04:48.747,point_fc,/height,16,27,16,0.028006,2.000
734,1779458688.749695539,2026-05-22T22:04:48.749,array_ground,/laser_array/ground_height,27,27,16,0.002190,2.000
735,1779458688.752272844,2026-05-22T22:04:48.752,point_fc,/height,16,27,16,0.002577,2.000
736,1779458688.757778168,2026-05-22T22:04:48.757,point_fc,/height,16,27,16,0.008083,2.000
737,1779458688.762444496,2026-05-22T22:04:48.762,point_fc,/height,16,27,16,0.012749,2.000
738,1779458688.765552044,2026-05-22T22:04:48.765,array_ground,/laser_array/ground_height,27,27,16,0.003108,2.000
739,1779458688.767365932,2026-05-22T22:04:48.767,point_fc,/height,16,27,16,0.001814,2.000
740,1779458688.772594213,2026-05-22T22:04:48.772,point_fc,/height,16,27,16,0.007042,2.000
741,1779458688.777589321,2026-05-22T22:04:48.777,point_fc,/height,16,27,16,0.012037,2.000
742,1779458688.781857014,2026-05-22T22:04:48.781,array_ground,/laser_array/ground_height,27,27,16,0.004268,2.000
743,1779458688.783346176,2026-05-22T22:04:48.783,point_fc,/height,16,27,16,0.001489,2.000
744,1779458688.787312984,2026-05-22T22:04:48.787,point_fc,/height,16,27,16,0.005456,2.000
745,1779458688.792394161,2026-05-22T22:04:48.792,point_fc,/height,15,27,15,0.010537,3.000
746,1779458688.797499418,2026-05-22T22:04:48.797,point_fc,/height,15,27,15,0.015642,3.000
747,1779458688.798702955,2026-05-22T22:04:48.798,array_ground,/laser_array/ground_height,27,27,15,0.001204,3.000
748,1779458688.802579403,2026-05-22T22:04:48.802,point_fc,/height,15,27,15,0.003876,3.000
749,1779458688.807542324,2026-05-22T22:04:48.807,point_fc,/height,15,27,15,0.008839,3.000
750,1779458688.812357426,2026-05-22T22:04:48.812,point_fc,/height,15,27,15,0.013654,3.000
751,1779458688.813555717,2026-05-22T22:04:48.813,array_ground,/laser_array/ground_height,27,27,15,0.001198,3.000
752,1779458688.817272663,2026-05-22T22:04:48.817,point_fc,/height,15,27,15,0.003717,3.000
753,1779458688.822288990,2026-05-22T22:04:48.822,point_fc,/height,15,27,15,0.008733,3.000
754,1779458688.827626944,2026-05-22T22:04:48.827,point_fc,/height,15,27,15,0.014071,3.000
755,1779458688.830103159,2026-05-22T22:04:48.830,array_ground,/laser_array/ground_height,27,27,15,0.002476,3.000
756,1779458688.832580328,2026-05-22T22:04:48.832,point_fc,/height,15,27,15,0.002477,3.000
757,1779458688.837564707,2026-05-22T22:04:48.837,point_fc,/height,15,27,15,0.007462,3.000
758,1779458688.842343092,2026-05-22T22:04:48.842,point_fc,/height,15,27,15,0.012240,3.000
759,1779458688.845137596,2026-05-22T22:04:48.845,array_ground,/laser_array/ground_height,27,27,15,0.002795,3.000
760,1779458688.847188711,2026-05-22T22:04:48.847,point_fc,/height,15,27,15,0.002051,3.000
761,1779458688.852189541,2026-05-22T22:04:48.852,point_fc,/height,15,27,15,0.007052,3.000
762,1779458688.857537508,2026-05-22T22:04:48.857,point_fc,/height,15,27,15,0.012400,3.000
763,1779458688.861383915,2026-05-22T22:04:48.861,array_ground,/laser_array/ground_height,27,27,15,0.003846,3.000
764,1779458688.862776279,2026-05-22T22:04:48.862,point_fc,/height,15,27,15,0.001392,3.000
765,1779458688.867278814,2026-05-22T22:04:48.867,point_fc,/height,15,27,15,0.005895,3.000
766,1779458688.872211218,2026-05-22T22:04:48.872,point_fc,/height,15,27,15,0.010827,3.000
767,1779458688.877233744,2026-05-22T22:04:48.877,array_ground,/laser_array/ground_height,27,27,15,0.005023,3.000
768,1779458688.877535582,2026-05-22T22:04:48.877,point_fc,/height,15,27,15,0.000302,3.000
769,1779458688.882246256,2026-05-22T22:04:48.882,point_fc,/height,15,27,15,0.005013,3.000
770,1779458688.887805939,2026-05-22T22:04:48.887,point_fc,/height,15,27,15,0.010572,3.000
771,1779458688.892841578,2026-05-22T22:04:48.892,point_fc,/height,15,27,15,0.015608,3.000
772,1779458688.894333601,2026-05-22T22:04:48.894,array_ground,/laser_array/ground_height,27,27,15,0.001492,3.000
773,1779458688.897591591,2026-05-22T22:04:48.897,point_fc,/height,15,27,15,0.003258,3.000
774,1779458688.902678967,2026-05-22T22:04:48.902,point_fc,/height,15,27,15,0.008345,3.000
775,1779458688.907591581,2026-05-22T22:04:48.907,point_fc,/height,15,27,15,0.013258,3.000
776,1779458688.909330606,2026-05-22T22:04:48.909,array_ground,/laser_array/ground_height,27,27,15,0.001739,3.000
777,1779458688.912355900,2026-05-22T22:04:48.912,point_fc,/height,15,27,15,0.003025,3.000
778,1779458688.917308569,2026-05-22T22:04:48.917,point_fc,/height,15,27,15,0.007978,3.000
779,1779458688.922265530,2026-05-22T22:04:48.922,point_fc,/height,15,27,15,0.012935,3.000
780,1779458688.925045490,2026-05-22T22:04:48.925,array_ground,/laser_array/ground_height,27,27,15,0.002780,3.000
781,1779458688.927523136,2026-05-22T22:04:48.927,point_fc,/height,15,27,15,0.002478,3.000
782,1779458688.932326555,2026-05-22T22:04:48.932,point_fc,/height,15,27,15,0.007281,3.000
783,1779458688.937195301,2026-05-22T22:04:48.937,point_fc,/height,15,27,15,0.012150,3.000
784,1779458688.941059113,2026-05-22T22:04:48.941,array_ground,/laser_array/ground_height,27,27,15,0.003864,3.000
785,1779458688.942619085,2026-05-22T22:04:48.942,point_fc,/height,15,27,15,0.001560,3.000
786,1779458688.947397947,2026-05-22T22:04:48.947,point_fc,/height,15,27,15,0.006339,3.000
787,1779458688.952196121,2026-05-22T22:04:48.952,point_fc,/height,16,27,16,0.011137,2.000
788,1779458688.957204819,2026-05-22T22:04:48.957,point_fc,/height,16,27,16,0.016146,2.000
789,1779458688.962711334,2026-05-22T22:04:48.962,point_fc,/height,16,27,16,0.021652,2.000
790,1779458688.967390299,2026-05-22T22:04:48.967,point_fc,/height,16,27,16,0.026331,2.000
791,1779458688.971674442,2026-05-22T22:04:48.971,array_ground,/laser_array/ground_height,27,27,16,0.004284,2.000
792,1779458688.972473145,2026-05-22T22:04:48.972,point_fc,/height,16,27,16,0.000799,2.000
793,1779458688.977128267,2026-05-22T22:04:48.977,point_fc,/height,16,27,16,0.005454,2.000
794,1779458688.982108593,2026-05-22T22:04:48.982,point_fc,/height,16,27,16,0.010434,2.000
795,1779458688.987124205,2026-05-22T22:04:48.987,point_fc,/height,16,27,16,0.015450,2.000
796,1779458688.987607479,2026-05-22T22:04:48.987,array_ground,/laser_array/ground_height,27,27,16,0.000483,2.000
797,1779458688.992196798,2026-05-22T22:04:48.992,point_fc,/height,16,27,16,0.004589,2.000
798,1779458688.997415543,2026-05-22T22:04:48.997,point_fc,/height,16,27,16,0.009808,2.000
799,1779458689.002267122,2026-05-22T22:04:49.002,point_fc,/height,16,27,16,0.014660,2.000
800,1779458689.007677555,2026-05-22T22:04:49.007,point_fc,/height,16,27,16,0.020070,2.000
801,1779458689.012514114,2026-05-22T22:04:49.012,point_fc,/height,16,27,16,0.024907,2.000
802,1779458689.017380714,2026-05-22T22:04:49.017,point_fc,/height,16,27,16,0.029773,2.000
803,1779458689.018543005,2026-05-22T22:04:49.018,array_ground,/laser_array/ground_height,26,26,16,0.001162,1.000
804,1779458689.022106647,2026-05-22T22:04:49.022,point_fc,/height,16,26,16,0.003564,1.000
805,1779458689.027269125,2026-05-22T22:04:49.027,point_fc,/height,16,26,16,0.008726,1.000
806,1779458689.032568693,2026-05-22T22:04:49.032,point_fc,/height,16,26,16,0.014026,1.000
807,1779458689.033675432,2026-05-22T22:04:49.033,array_ground,/laser_array/ground_height,27,27,16,0.001107,2.000
808,1779458689.037214756,2026-05-22T22:04:49.037,point_fc,/height,16,27,16,0.003539,2.000
809,1779458689.042115688,2026-05-22T22:04:49.042,point_fc,/height,16,27,16,0.008440,2.000
810,1779458689.047118425,2026-05-22T22:04:49.047,point_fc,/height,16,27,16,0.013443,2.000
811,1779458689.049393654,2026-05-22T22:04:49.049,array_ground,/laser_array/ground_height,27,27,16,0.002275,2.000
812,1779458689.051962852,2026-05-22T22:04:49.052,point_fc,/height,16,27,16,0.002569,2.000
813,1779458689.057374954,2026-05-22T22:04:49.057,point_fc,/height,16,27,16,0.007981,2.000
814,1779458689.062330723,2026-05-22T22:04:49.062,point_fc,/height,16,27,16,0.012937,2.000
815,1779458689.065415144,2026-05-22T22:04:49.065,array_ground,/laser_array/ground_height,27,27,16,0.003084,2.000
816,1779458689.067157269,2026-05-22T22:04:49.067,point_fc,/height,16,27,16,0.001742,2.000
817,1779458689.072019100,2026-05-22T22:04:49.072,point_fc,/height,16,27,16,0.006604,2.000
818,1779458689.077084780,2026-05-22T22:04:49.077,point_fc,/height,16,27,16,0.011670,2.000
819,1779458689.081414700,2026-05-22T22:04:49.081,array_ground,/laser_array/ground_height,27,27,16,0.004330,2.000
820,1779458689.082064629,2026-05-22T22:04:49.082,point_fc,/height,16,27,16,0.000650,2.000
821,1779458689.087247849,2026-05-22T22:04:49.087,point_fc,/height,16,27,16,0.005833,2.000
