t_rel_s,ts_ns,value
5.012,1779427880844737776,1
5.017,1779427880849731872,1
5.022,1779427880854741426,1
5.027,1779427880859681565,1
5.032,1779427880864731660,1
5.038,1779427880869815004,1
5.043,1779427880874851682,1
5.048,1779427880879953109,1
5.054,1779427880885861268,1
5.058,1779427880889780888,1
5.062,1779427880894727443,1
5.067,1779427880899589126,1
5.072,1779427880904593722,1
5.078,1779427880909852353,1
5.082,1779427880914650745,1
5.087,1779427880919654466,1
5.093,1779427880924843099,1
5.098,1779427880929862278,1
5.102,1779427880934593005,1
5.108,1779427880940090215,1
5.112,1779427880944653237,1
5.117,1779427880949603876,1
5.122,1779427880954698011,1
5.128,1779427880959846979,1
5.132,1779427880964554956,1
5.137,1779427880969532136,1
5.142,1779427880974544023,1
5.147,1779427880979472788,1
5.152,1779427880984521424,1
5.157,1779427880989720265,1
5.162,1779427880994551032,1
5.167,1779427880999702041,1
5.172,1779427881004472142,1
5.178,1779427881009817980,1
5.183,1779427881014833659,1
5.188,1779427881019923128,1
5.192,1779427881024417318,1
5.197,1779427881029601577,1
5.202,1779427881034436426,1
5.207,1779427881039430814,1
5.212,1779427881044706070,1
5.217,1779427881049740124,1
5.222,1779427881054651388,1
5.228,1779427881059828939,1
5.232,1779427881064728537,1
5.238,1779427881069831130,1
5.242,1779427881074665980,1
5.247,1779427881079683117,1
5.253,1779427881085548110,1
5.257,1779427881089693184,1
5.263,1779427881094766028,1
5.268,1779427881099781707,1
5.272,1779427881104575724,1
5.277,1779427881109669568,1
5.282,1779427881114453085,1
5.287,1779427881119395266,1
5.292,1779427881124395778,1
5.297,1779427881129599870,1
5.302,1779427881134534759,1
5.307,1779427881139498814,1
5.312,1779427881144510993,1
5.318,1779427881149773416,1
5.322,1779427881154724346,1
5.328,1779427881159779107,1
5.332,1779427881164382087,1
5.337,1779427881169389600,1
5.342,1779427881174367363,1
5.347,1779427881179373125,1
5.352,1779427881184384721,1
5.357,1779427881189559354,1
5.362,1779427881194561909,1
5.367,1779427881199423591,1
5.372,1779427881204404271,1
5.377,1779427881209601945,1
5.382,1779427881214285715,1
5.388,1779427881219773008,1
5.392,1779427881224453861,1
5.397,1779427881229326043,1
5.402,1779427881234512635,1
5.407,1779427881239556313,1
5.412,1779427881244500827,1
5.417,1779427881249430758,1
5.422,1779427881254440895,1
5.427,1779427881259417492,1
5.432,1779427881264380963,1
5.437,1779427881269480349,1
5.442,1779427881274451404,1
5.447,1779427881279273128,1
5.452,1779427881284428221,1
5.457,1779427881289405109,1
5.462,1779427881294356914,1
5.468,1779427881299856166,1
5.472,1779427881304362897,1
5.477,1779427881309252871,1
5.482,1779427881314230051,1
5.487,1779427881319231730,1
5.492,1779427881324252075,1
5.497,1779427881329298670,1
5.502,1779427881334552927,1
5.507,1779427881339444067,1
5.512,1779427881344434371,1
5.517,1779427881349510799,1
5.522,1779427881354523561,1
5.527,1779427881359174665,1
5.532,1779427881364176636,1
5.537,1779427881369505266,1
5.542,1779427881374154036,1
5.547,1779427881379070551,1
5.552,1779427881383971149,1
5.557,1779427881389347028,1
5.562,1779427881394416081,1
5.567,1779427881399490675,1
5.572,1779427881404236276,1
5.577,1779427881409561407,1
5.582,1779427881414452547,1
5.587,1779427881419754636,1
5.592,1779427881424302492,1
5.597,1779427881429340628,1
5.602,1779427881434574177,1
5.607,1779427881439044452,1
5.612,1779427881443995382,1
5.617,1779427881449162433,1
5.622,1779427881454001949,1
5.627,1779427881459154708,1
5.632,1779427881464208303,1
5.637,1779427881469252856,1
5.642,1779427881474206119,1
5.647,1779427881479312505,1
5.652,1779427881484148812,1
5.657,1779427881489355529,1
5.662,1779427881494321917,1
5.667,1779427881499179224,1
5.672,1779427881504309526,1
5.677,1779427881509116668,1
5.682,1779427881514147513,1
5.687,1779427881519114776,1
5.692,1779427881524116164,1
5.697,1779427881529068844,1
5.702,1779427881534139938,1
5.707,1779427881539193533,1
5.712,1779427881544331126,1
5.717,1779427881548963563,1
5.722,1779427881554116906,1
5.727,1779427881559256832,1
5.732,1779427881563973851,1
5.737,1779427881569178817,1
5.742,1779427881573840712,1
5.747,1779427881578837141,1
5.752,1779427881583850487,1
5.757,1779427881588979330,1
5.762,1779427881594300085,1
5.767,1779427881599190059,1
5.772,1779427881604213904,1
5.777,1779427881609156376,1
5.782,1779427881614018933,1
5.787,1779427881619150693,1
5.792,1779427881624152955,1
5.797,1779427881629063053,1
5.802,1779427881634114315,1
5.807,1779427881638861375,1
5.812,1779427881643819305,1
5.817,1779427881648874066,1
5.822,1779427881654084574,1
5.827,1779427881659128252,1
5.832,1779427881664255054,1
5.837,1779427881669179443,1
5.842,1779427881674060958,1
5.847,1779427881679027346,1
5.852,1779427881684746218,1
5.857,1779427881688998039,1
5.862,1779427881693974052,1
5.867,1779427881699141686,1
5.872,1779427881703956411,1
5.877,1779427881709143002,1
5.882,1779427881714090724,1
5.887,1779427881718988281,1
5.892,1779427881723979752,1
5.897,1779427881729147094,1
5.902,1779427881733814531,1
5.907,1779427881739074913,1
5.912,1779427881744061425,1
5.917,1779427881748949357,1
5.922,1779427881754165990,1
5.927,1779427881759081629,1
5.932,1779427881764227680,1
5.937,1779427881768982615,1
5.942,1779427881773871422,1
5.947,1779427881778817685,1
5.952,1779427881783783490,1
5.956,1779427881788751045,1
5.962,1779427881793828848,1
5.967,1779427881798853568,1
5.972,1779427881803934287,1
5.977,1779427881809016756,1
5.981,1779427881813761191,1
5.987,1779427881819308566,1
5.992,1779427881824021210,1
5.997,1779427881828778479,1
6.001,1779427881833753908,1
6.006,1779427881838725255,1
6.012,1779427881843790808,1
6.016,1779427881848679614,1
6.022,1779427881854020202,1
6.027,1779427881858926509,1
6.032,1779427881863815607,1
6.036,1779427881868730080,1
6.042,1779427881873888381,1
6.047,1779427881878804312,1
6.052,1779427881883889406,1
6.057,1779427881888983250,1
6.061,1779427881893723601,1
6.067,1779427881898919818,1
6.072,1779427881904128576,1
6.077,1779427881908835095,1
6.082,1779427881913879648,1
6.087,1779427881918893868,1
6.092,1779427881923771009,1
6.097,1779427881928779979,1
6.102,1779427881933859824,1
6.107,1779427881938930335,1
6.112,1779427881943893515,1
6.117,1779427881948798946,1
6.122,1779427881953927497,1
6.127,1779427881958912552,1
6.132,1779427881964107893,1
6.136,1779427881968712915,1
6.141,1779427881973509265,1
6.146,1779427881978560818,1
6.152,1779427881983794951,1
6.157,1779427881988897252,1
6.162,1779427881993866305,1
6.167,1779427881998908868,1
6.172,1779427882004044763,1
6.177,1779427882008955494,1
6.181,1779427882013715435,1
6.187,1779427882019411907,1
6.191,1779427882023645980,1
6.196,1779427882028722375,1
6.201,1779427882033520816,1
6.206,1779427882038598670,1
6.211,1779427882043714440,1
6.216,1779427882048454257,1
6.221,1779427882053693984,1
6.227,1779427882058801004,1
6.231,1779427882063623653,1
6.236,1779427882068688091,1
6.241,1779427882073448032,1
6.246,1779427882078468428,1
6.251,1779427882083681322,1
6.257,1779427882088786301,1
6.261,1779427882093666699,1
6.266,1779427882098581805,1
6.272,1779427882103786533,1
6.276,1779427882108708639,1
6.281,1779427882113529829,1
6.286,1779427882118606225,1
6.291,1779427882123520456,1
6.296,1779427882128520436,1
6.302,1779427882133766580,1
6.306,1779427882138711435,1
6.311,1779427882143749623,1
6.316,1779427882148383274,1
6.321,1779427882153614252,1
6.327,1779427882159327348,1
6.331,1779427882163682752,1
6.336,1779427882168601650,1
6.341,1779427882173502465,1
6.346,1779427882178406779,1
6.351,1779427882183614423,1
6.356,1779427882188451655,1
6.361,1779427882193454552,1
6.366,1779427882198654904,1
6.371,1779427882203521886,1
6.376,1779427882208523908,1
6.381,1779427882213448639,1
6.387,1779427882218903613,1
6.391,1779427882223725387,1
6.396,1779427882228415746,1
6.401,1779427882233587224,1
6.406,1779427882238639120,1
6.411,1779427882243393228,1
6.416,1779427882248415291,1
6.421,1779427882253366271,1
6.426,1779427882258582457,1
6.431,1779427882263383231,1
6.436,1779427882268513001,1
6.441,1779427882273517648,1
6.446,1779427882278705167,1
6.451,1779427882283556816,1
6.456,1779427882288373339,1
6.461,1779427882293409486,1
6.466,1779427882298655921,1
6.471,1779427882303543319,1
6.476,1779427882308341177,1
6.481,1779427882313335032,1
6.486,1779427882318356303,1
6.491,1779427882323331200,1
6.496,1779427882328608260,1
6.501,1779427882333520449,1
6.506,1779427882338250933,1
6.511,1779427882343286787,1
6.516,1779427882348472848,1
6.521,1779427882353429370,1
6.526,1779427882358504891,1
6.531,1779427882363435164,1
6.536,1779427882368415019,1
6.541,1779427882373274126,1
6.546,1779427882378369479,1
6.551,1779427882383199420,1
6.556,1779427882388454897,1
6.561,1779427882393382836,1
6.566,1779427882398313108,1
6.571,1779427882403285380,1
6.577,1779427882408956477,1
6.581,1779427882413404339,1
6.587,1779427882418841230,1
6.591,1779427882423547214,1
6.596,1779427882428485945,1
6.601,1779427882433622715,1
6.606,1779427882438423780,1
6.611,1779427882443312928,1
6.616,1779427882448415282,1
6.621,1779427882453481178,1
6.626,1779427882458326868,1
6.631,1779427882463085935,1
6.636,1779427882468316912,1
6.641,1779427882473235809,1
6.646,1779427882478231998,1
6.651,1779427882483149145,1
6.656,1779427882488362914,1
6.661,1779427882493048482,1
6.666,1779427882498217043,1
6.671,1779427882503044650,1
6.676,1779427882508125712,1
6.681,1779427882513104109,1
6.686,1779427882518156005,1
6.691,1779427882523250484,1
6.696,1779427882528178132,1
6.701,1779427882533162362,1
6.706,1779427882538272591,1
6.711,1779427882543128781,1
6.716,1779427882548330591,1
6.721,1779427882553275447,1
6.726,1779427882557989889,1
6.731,1779427882562954578,1
6.736,1779427882568218513,1
6.741,1779427882573114369,1
6.746,1779427882578142640,1
6.751,1779427882583189287,1
6.756,1779427882588098851,1
6.761,1779427882593304453,1
6.766,1779427882598328350,1
6.771,1779427882603328913,1
6.776,1779427882608335018,1
6.781,1779427882613262374,1
6.786,1779427882618396811,1
6.791,1779427882623434124,1
6.796,1779427882628199606,1
6.801,1779427882633364959,1
6.806,1779427882638227858,1
6.811,1779427882642922466,1
6.816,1779427882648060986,1
6.821,1779427882653027425,1
6.826,1779427882657978989,1
6.831,1779427882663079885,1
6.836,1779427882668165905,1
6.841,1779427882673104928,1
6.846,1779427882678082449,1
6.851,1779427882683149804,1
6.856,1779427882688295032,1
6.861,1779427882693090264,1
6.866,1779427882698148285,1
6.871,1779427882703138932,1
6.876,1779427882707902082,1
6.881,1779427882713002685,1
6.886,1779427882718102998,1
6.891,1779427882723227809,1
6.896,1779427882728077000,1
6.901,1779427882733065605,1
6.906,1779427882738015710,1
6.911,1779427882743057981,1
6.916,1779427882748045712,1
6.921,1779427882753225064,1
6.926,1779427882758038088,1
6.931,1779427882763062568,1
6.936,1779427882768148297,1
6.941,1779427882772969487,1
6.946,1779427882777816344,1
6.951,1779427882783040322,1
6.956,1779427882787982261,1
6.961,1779427882792905242,1
6.966,1779427882797928846,1
6.971,1779427882802908702,1
6.976,1779427882807969639,1
6.981,1779427882813050410,1
6.986,1779427882818540384,1
6.991,1779427882823084203,1
6.996,1779427882827807686,1
7.001,1779427882833003372,1
7.006,1779427882837918186,1
7.010,1779427882842683961,1
7.016,1779427882847895397,1
7.021,1779427882852933585,1
7.026,1779427882858002980,1
7.031,1779427882863039127,1
7.036,1779427882868067690,1
7.041,1779427882873068545,1
7.046,1779427882878100607,1
7.051,1779427882882963214,1
7.056,1779427882887810071,1
7.061,1779427882893105797,1
7.066,1779427882897984154,1
7.071,1779427882902875635,1
7.076,1779427882907778783,1
7.081,1779427882912820471,1
7.086,1779427882917823368,1
7.091,1779427882922831806,1
7.096,1779427882927990450,1
7.101,1779427882932828849,1
7.106,1779427882937813663,1
7.111,1779427882942765518,1
7.116,1779427882947866997,1
7.121,1779427882953064725,1
7.126,1779427882958020080,1
7.131,1779427882962972811,1
7.135,1779427882967752877,1
7.141,1779427882972923771,1
7.146,1779427882978108374,1
7.151,1779427882982933939,1
7.156,1779427882987913211,1
7.161,1779427882993036273,1
7.165,1779427882997746340,1
7.171,1779427883002924818,1
7.176,1779427883007919840,1
7.181,1779427883012851862,1
7.187,1779427883019050119,1
7.191,1779427883022910863,1
7.195,1779427883027703762,1
7.201,1779427883032789783,1
7.205,1779427883037722680,1
7.211,1779427883042795868,1
7.216,1779427883047768556,1
7.220,1779427883052578080,1
7.226,1779427883057919015,1
7.230,1779427883062664081,1
7.236,1779427883067893600,1
7.240,1779427883072757957,1
7.246,1779427883077767561,1
7.250,1779427883082755583,1
7.256,1779427883087795521,1
7.260,1779427883092747668,1
7.265,1779427883097702441,1
7.271,1779427883102836877,1
7.275,1779427883107456237,1
7.281,1779427883112856087,1
7.285,1779427883117683986,1
7.290,1779427883122692424,1
7.295,1779427883127748112,1
7.301,1779427883132837341,1
7.305,1779427883137754197,1
7.311,1779427883142835259,1
7.316,1779427883147809573,1
7.321,1779427883153094507,1
7.326,1779427883157849782,1
7.332,1779427883163997456,1
7.335,1779427883167745910,1
7.340,1779427883172525393,1
7.345,1779427883177588080,1
7.350,1779427883182554519,1
7.355,1779427883187626248,1
7.360,1779427883192683686,1
7.365,1779427883197691249,1
7.370,1779427883202718937,1
7.375,1779427883207621210,1
7.380,1779427883212571315,1
7.387,1779427883218904196,1
7.390,1779427883222589650,1
7.396,1779427883227991250,1
7.400,1779427883232436779,1
7.405,1779427883237458342,1
7.410,1779427883242391531,1
7.415,1779427883247449552,1
7.420,1779427883252523323,1
7.425,1779427883257609343,1
7.430,1779427883262569074,1
7.435,1779427883267496430,1
7.440,1779427883272557951,1
7.445,1779427883277537222,1
7.450,1779427883282211123,1
7.455,1779427883287400101,1
7.460,1779427883292723244,1
7.465,1779427883297427477,1
7.470,1779427883302331208,1
7.475,1779427883307323605,1
7.480,1779427883312283627,1
7.485,1779427883317543771,1
7.490,1779427883322501751,1
7.496,1779427883327828686,1
7.500,1779427883332542169,1
7.505,1779427883337655314,1
7.510,1779427883342330673,1
7.515,1779427883347526068,1
7.520,1779427883352578255,1
7.525,1779427883357547902,1
7.530,1779427883362431800,1
7.535,1779427883367697485,1
7.540,1779427883372575842,1
7.545,1779427883377329075,1
7.550,1779427883382436679,1
7.555,1779427883387359951,1
7.560,1779427883392260182,1
7.565,1779427883397392994,1
7.570,1779427883402563305,1
7.575,1779427883407244081,1
7.580,1779427883412410601,1
7.586,1779427883418214696,1
7.590,1779427883422370603,1
7.595,1779427883427403249,1
7.600,1779427883432383979,1
7.605,1779427883437598623,1
7.610,1779427883442364981,1
7.615,1779427883447353003,1
7.620,1779427883452383608,1
7.625,1779427883457340130,1
7.630,1779427883462377443,1
7.635,1779427883467487380,1
7.640,1779427883472347653,1
7.645,1779427883477531381,1
7.650,1779427883482391071,1
7.655,1779427883487477966,1
7.660,1779427883492426030,1
7.665,1779427883497346095,1
7.670,1779427883502194118,1
7.675,1779427883507151224,1
7.680,1779427883512167245,1
7.685,1779427883517315390,1
7.690,1779427883522413952,1
7.695,1779427883527365224,1
7.700,1779427883532297830,1
7.705,1779427883537422642,1
7.710,1779427883542382956,1
7.715,1779427883547417060,1
7.720,1779427883552385541,1
7.725,1779427883557344688,1
7.730,1779427883562365959,1
7.735,1779427883567264149,1
7.740,1779427883572437960,1
7.745,1779427883577298817,1
7.750,1779427883582293255,1
7.755,1779427883587318902,1
7.760,1779427883592324715,1
7.765,1779427883597418610,1
7.770,1779427883602411007,1
7.775,1779427883607357029,1
7.780,1779427883612246469,1
