t_rel_s,ts_ns,value
52.754,1779427928586694505,32
52.770,1779427928602585184,32
52.786,1779427928618552279,32
52.802,1779427928634496915,32
52.818,1779427928650504551,32
52.848,1779427928680502098,32
52.864,1779427928696571275,32
52.894,1779427928726405198,32
52.910,1779427928742421293,33
52.926,1779427928758313138,33
52.942,1779427928774443273,33
52.958,1779427928790293994,33
52.974,1779427928806174173,33
52.990,1779427928822158476,33
53.006,1779427928837917031,33
53.022,1779427928853891418,33
53.038,1779427928869882720,33
53.054,1779427928885975814,33
53.070,1779427928902643191,33
53.085,1779427928917618340,33
53.101,1779427928933734766,33
53.117,1779427928949617279,32
53.133,1779427928965689080,33
53.149,1779427928981262722,33
53.180,1779427929012308797,32
53.196,1779427929028621221,32
53.226,1779427929058330021,32
53.242,1779427929074293616,32
53.258,1779427929090202086,32
53.274,1779427929106402220,32
53.290,1779427929122388273,32
53.306,1779427929138120870,32
53.322,1779427929154232630,32
53.338,1779427929170007227,32
53.354,1779427929186004071,32
53.370,1779427929201873751,32
53.386,1779427929217945261,32
53.401,1779427929233660650,32
53.417,1779427929249636495,32
53.433,1779427929265705380,32
53.479,1779427929311410150,32
53.509,1779427929341363947,32
53.525,1779427929357253168,32
53.541,1779427929373179138,32
53.557,1779427929389352147,32
53.573,1779427929405125869,32
53.589,1779427929421132338,32
53.605,1779427929436986851,32
53.621,1779427929452985445,32
53.637,1779427929468902082,32
53.653,1779427929485118840,32
53.669,1779427929500772689,32
53.684,1779427929516641202,32
53.700,1779427929532649421,32
53.716,1779427929548662307,32
53.732,1779427929564544236,32
53.748,1779427929580344791,32
53.764,1779427929596509050,32
53.780,1779427929612376688,32
53.810,1779427929642462025,32
53.826,1779427929658281830,32
53.856,1779427929688458457,32
53.872,1779427929704217596,32
53.888,1779427929720076484,32
53.904,1779427929736164036,32
53.920,1779427929752400335,32
53.936,1779427929768114850,32
53.952,1779427929784013404,32
53.968,1779427929799801126,32
53.984,1779427929815970343,32
54.000,1779427929832071894,32
54.016,1779427929847787576,32
54.031,1779427929863710921,32
54.047,1779427929879653808,32
54.063,1779427929895608361,32
54.079,1779427929911559997,32
54.095,1779427929927644632,32
54.126,1779427929958416253,32
54.142,1779427929974176558,32
54.158,1779427929990222986,32
54.188,1779427930020397863,32
54.204,1779427930036401124,32
54.220,1779427930052191763,32
54.236,1779427930068268231,32
54.252,1779427930084242034,32
54.268,1779427930100204171,32
54.284,1779427930115916935,32
54.300,1779427930132053195,32
54.316,1779427930148083872,32
54.332,1779427930164000217,32
54.347,1779427930179740398,32
54.364,1779427930195808991,32
54.380,1779427930211773461,32
54.396,1779427930227829805,32
54.411,1779427930243723984,32
54.427,1779427930259540289,32
54.458,1779427930290214785,31
54.474,1779427930306276962,31
54.490,1779427930322195933,31
54.520,1779427930352677348,31
54.536,1779427930368389530,31
54.552,1779427930384315500,31
54.568,1779427930400135305,31
54.584,1779427930416422937,32
54.600,1779427930432171285,32
54.616,1779427930448027547,31
54.632,1779427930463827519,32
54.648,1779427930479789364,31
54.664,1779427930495882749,32
54.679,1779427930511687970,32
54.696,1779427930527786605,32
54.711,1779427930543669993,32
54.727,1779427930559510506,32
54.743,1779427930575470309,32
54.759,1779427930591511486,32
54.775,1779427930607344707,32
54.806,1779427930638447365,32
54.822,1779427930654254920,32
54.852,1779427930684400049,32
54.868,1779427930700128271,32
54.884,1779427930716283489,32
54.900,1779427930732168626,32
54.916,1779427930748232553,32
54.932,1779427930764105149,32
54.948,1779427930779935454,32
54.964,1779427930796005797,32
54.980,1779427930811952767,32
54.996,1779427930827934153,33
55.011,1779427930843660043,33
55.027,1779427930859706470,34
55.044,1779427930875855270,34
55.059,1779427930891706867,34
55.075,1779427930907474755,35
55.091,1779427930923565224,35
55.107,1779427930939380945,35
55.138,1779427930970424104,36
55.168,1779427931000344068,36
55.184,1779427931016461953,37
55.200,1779427931032271550,37
55.216,1779427931048268394,37
55.232,1779427931064156156,38
55.248,1779427931080109835,38
55.264,1779427931096304718,38
55.280,1779427931112053649,38
55.296,1779427931127879870,39
55.312,1779427931143877006,39
55.328,1779427931159844101,39
55.343,1779427931175558032,40
55.359,1779427931191565085,40
55.375,1779427931207573596,40
55.391,1779427931223669481,40
55.437,1779427931269326792,41
55.467,1779427931299359630,42
55.483,1779427931315261101,42
55.499,1779427931331174821,42
55.515,1779427931347318372,43
55.531,1779427931363315216,43
55.547,1779427931379030898,43
55.563,1779427931395028325,44
55.579,1779427931411082627,44
55.595,1779427931426903891,45
55.610,1779427931442755195,45
55.627,1779427931458819705,45
55.642,1779427931474701634,46
55.658,1779427931490727062,46
55.675,1779427931507262608,47
55.690,1779427931522527669,47
55.706,1779427931538461806,47
55.722,1779427931554426568,48
55.738,1779427931570291289,48
55.768,1779427931600393542,49
55.784,1779427931616474094,49
55.814,1779427931646386475,50
55.830,1779427931662416861,50
55.846,1779427931678159375,51
55.862,1779427931694398591,51
55.878,1779427931710041357,51
55.894,1779427931726169449,52
55.910,1779427931742162502,52
55.926,1779427931757909391,53
55.941,1779427931773710821,53
55.958,1779427931790060870,54
55.974,1779427931806006965,54
55.990,1779427931822629135,54
56.006,1779427931838063653,55
56.021,1779427931853629419,55
56.037,1779427931869515431,55
56.053,1779427931885760481,56
56.070,1779427931901813033,56
56.100,1779427931932287449,57
56.116,1779427931948340584,57
56.146,1779427931978217382,57
56.162,1779427931994244560,58
56.178,1779427932010346694,58
56.194,1779427932026361038,59
56.210,1779427932042284675,59
56.226,1779427932057921608,59
56.242,1779427932074069242,60
56.258,1779427932089896630,60
56.274,1779427932105846808,61
56.290,1779427932121990067,61
56.305,1779427932137651499,61
56.322,1779427932154119088,62
56.337,1779427932169740478,62
56.353,1779427932185599949,63
56.399,1779427932231506133,63
56.429,1779427932261494930,64
56.445,1779427932277289652,64
56.461,1779427932293197247,65
56.477,1779427932309010636,65
56.493,1779427932325022355,66
56.509,1779427932341093282,66
56.525,1779427932357105292,66
56.541,1779427932372874056,67
56.557,1779427932388939733,67
56.572,1779427932404632373,68
56.589,1779427932421165294,68
56.605,1779427932437040515,69
56.620,1779427932452637781,69
56.637,1779427932468769373,69
56.653,1779427932484899216,70
56.668,1779427932500509607,70
56.684,1779427932516563326,71
56.700,1779427932532420463,71
56.730,1779427932562296095,72
56.746,1779427932578347480,72
56.776,1779427932608253445,73
56.792,1779427932624300747,73
56.808,1779427932640229342,74
56.824,1779427932656218020,74
56.840,1779427932672141365,75
56.856,1779427932687936962,75
56.872,1779427932704086638,76
56.888,1779427932719790069,76
56.904,1779427932735981161,77
56.920,1779427932751965756,77
56.935,1779427932767602104,77
56.951,1779427932783651448,78
56.967,1779427932799618543,78
57.013,1779427932845206356,80
57.043,1779427932875354692,80
57.059,1779427932891365245,81
57.075,1779427932907161425,82
57.091,1779427932923373225,82
57.107,1779427932939085989,82
57.123,1779427932955185791,83
57.139,1779427932971293759,83
57.155,1779427932986925441,84
57.171,1779427933002869494,84
57.187,1779427933018917088,85
57.203,1779427933034960307,86
57.219,1779427933050964443,86
57.235,1779427933066767039,86
57.251,1779427933082838550,86
57.266,1779427933098517481,87
57.282,1779427933114627199,87
57.329,1779427933160791630,88
57.358,1779427933190349057,89
57.374,1779427933206349401,90
57.390,1779427933222222872,90
57.406,1779427933238142426,91
57.422,1779427933254178061,92
57.438,1779427933270192697,92
57.454,1779427933286355498,92
57.470,1779427933302130970,93
57.486,1779427933317856859,93
57.501,1779427933333753663,94
57.517,1779427933349732716,94
57.534,1779427933366121556,95
57.550,1779427933381840737,95
57.565,1779427933397638667,96
57.581,1779427933413719927,96
57.597,1779427933429618314,96
57.613,1779427933445561201,97
57.629,1779427933461543754,97
57.660,1779427933492431748,98
57.690,1779427933522339462,99
57.706,1779427933538249974,99
57.722,1779427933554288818,100
57.738,1779427933570121164,100
57.754,1779427933586093509,101
57.770,1779427933602202060,102
57.787,1779427933618815772,102
57.802,1779427933634360539,102
57.818,1779427933649874097,103
57.834,1779427933666146272,104
57.850,1779427933681887328,104
57.866,1779427933697828756,105
57.881,1779427933713695810,105
57.897,1779427933729578614,105
57.914,1779427933745996620,106
57.929,1779427933761547803,106
57.945,1779427933777673271,107
57.976,1779427933808344560,108
57.992,1779427933824388070,108
58.008,1779427933840301790,109
58.038,1779427933870371669,109
58.054,1779427933886353056,110
58.070,1779427933902393650,111
58.086,1779427933918018915,111
58.102,1779427933934046676,112
58.118,1779427933950032145,112
58.134,1779427933966475526,112
58.150,1779427933981768296,113
58.166,1779427933997818806,114
58.182,1779427934013843650,114
58.198,1779427934029848952,114
58.214,1779427934045809922,115
58.229,1779427934061634394,115
58.245,1779427934077542864,116
58.276,1779427934108338984,116
58.292,1779427934124264663,117
58.322,1779427934154307709,118
58.338,1779427934170378928,118
58.354,1779427934186051734,119
58.370,1779427934202362408,119
58.386,1779427934218292462,120
58.402,1779427934234037017,120
58.418,1779427934249881614,121
58.434,1779427934265965082,121
58.450,1779427934281864511,122
58.466,1779427934297936896,122
58.482,1779427934313788200,123
58.498,1779427934329838127,123
58.514,1779427934345789181,123
58.529,1779427934361691818,124
58.560,1779427934392289024,124
58.576,1779427934408281785,125
58.606,1779427934438273498,126
58.622,1779427934454171761,126
58.638,1779427934470088689,127
58.654,1779427934486198407,127
58.670,1779427934502357708,127
58.686,1779427934517887308,128
58.702,1779427934533861403,128
58.718,1779427934550053661,129
58.734,1779427934566266336,129
58.750,1779427934581779895,130
58.766,1779427934597810864,130
58.782,1779427934613836000,130
58.798,1779427934629821469,131
58.813,1779427934645653815,131
58.844,1779427934676448769,132
58.860,1779427934692266532,132
58.890,1779427934722325328,132
58.906,1779427934738301756,133
58.922,1779427934754351100,133
58.938,1779427934770183446,134
58.954,1779427934786037667,134
58.970,1779427934802027512,134
58.986,1779427934818501434,135
59.002,1779427934833856619,135
59.018,1779427934849938046,135
59.034,1779427934865786434,135
59.049,1779427934881745362,135
59.066,1779427934897804330,136
59.081,1779427934913455554,136
59.097,1779427934929584522,136
59.113,1779427934945476076,137
59.144,1779427934976423861,137
59.160,1779427934992240166,137
59.176,1779427935008225635,137
59.206,1779427935038266640,138
59.222,1779427935054230818,138
59.238,1779427935070116830,138
59.254,1779427935086185132,138
59.270,1779427935102053061,138
59.286,1779427935118019864,139
59.302,1779427935133895377,139
59.318,1779427935149780514,139
59.334,1779427935166415809,140
59.349,1779427935181703329,140
59.365,1779427935197731673,140
59.381,1779427935213509770,140
59.397,1779427935229642238,141
59.413,1779427935245469042,141
59.444,1779427935276413911,141
59.460,1779427935292175966,141
59.490,1779427935322315845,142
59.506,1779427935338098608,142
59.522,1779427935354154077,142
59.538,1779427935370156171,142
59.554,1779427935386029642,142
59.570,1779427935402151027,142
59.587,1779427935419438147,142
59.602,1779427935433959759,142
59.618,1779427935449787147,143
59.634,1779427935465804408,143
59.650,1779427935481914709,143
59.666,1779427935497810930,143
59.681,1779427935513397988,144
59.697,1779427935529499831,144
59.713,1779427935545539258,144
59.744,1779427935576151630,144
59.760,1779427935592181724,144
59.776,1779427935608248860,144
59.806,1779427935638218698,144
59.822,1779427935654284375,145
59.838,1779427935670162513,145
59.854,1779427935686274272,145
59.870,1779427935702524863,145
59.886,1779427935718031422,145
59.902,1779427935733998517,145
59.918,1779427935749930320,146
59.934,1779427935765806708,146
59.950,1779427935781791594,146
59.965,1779427935797762189,147
59.981,1779427935813608827,146
59.997,1779427935829616463,147
60.013,1779427935845377060,147
60.044,1779427935876407969,147
60.060,1779427935892228065,147
60.076,1779427935908230160,147
60.092,1779427935923945549,147
60.108,1779427935940046517,147
60.124,1779427935956181610,147
60.140,1779427935972269745,147
60.156,1779427935988058050,148
60.172,1779427936003870855,147
60.187,1779427936019677827,147
60.204,1779427936036022333,148
60.219,1779427936051519559,148
60.235,1779427936067687609,148
60.251,1779427936083524331,149
60.267,1779427936099559966,148
60.283,1779427936115316189,148
60.299,1779427936131337533,148
60.315,1779427936147325919,148
60.331,1779427936163379638,148
60.347,1779427936179163276,149
60.363,1779427936195145537,148
60.393,1779427936225312249,148
60.409,1779427936241178428,149
60.439,1779427936271416013,149
60.455,1779427936287306692,149
60.471,1779427936303077206,150
60.487,1779427936318905761,150
60.503,1779427936335021604,150
60.520,1779427936352740427,150
60.535,1779427936367133708,151
60.551,1779427936382878555,151
60.567,1779427936398875400,151
60.583,1779427936414777162,151
60.598,1779427936430710132,152
60.614,1779427936446552978,152
60.660,1779427936492358080,152
60.676,1779427936508359008,153
60.706,1779427936538397387,153
60.722,1779427936554392190,153
60.738,1779427936570178745,154
60.754,1779427936586226339,153
60.770,1779427936602156684,153
60.787,1779427936619267973,153
60.802,1779427936634034291,153
60.818,1779427936649838346,152
60.834,1779427936665995897,152
60.850,1779427936681811035,152
60.865,1779427936697728547,152
60.881,1779427936713581893,152
60.898,1779427936729989691,152
60.913,1779427936745721705,153
60.930,1779427936761782424,152
60.945,1779427936777350232,152
60.976,1779427936808160643,151
60.992,1779427936824170904,152
61.022,1779427936854163201,151
61.038,1779427936870151587,152
61.055,1779427936886777257,151
61.070,1779427936902248524,152
61.086,1779427936918129870,152
61.102,1779427936934105715,152
61.118,1779427936950129392,153
61.134,1779427936966025321,152
61.150,1779427936982302745,151
61.166,1779427936997909344,152
61.181,1779427937013585651,151
61.197,1779427937029675244,151
61.213,1779427937045508466,152
61.229,1779427937061413145,152
61.246,1779427937077820067,152
61.276,1779427937108232067,152
61.292,1779427937124288411,152
61.308,1779427937140155465,152
61.338,1779427937170271344,153
61.354,1779427937186060815,152
61.370,1779427937202256491,152
61.387,1779427937218934952,152
61.402,1779427937233960850,153
61.418,1779427937250113734,152
61.434,1779427937266148494,152
61.450,1779427937282160380,152
61.466,1779427937297879436,153
61.481,1779427937313675908,152
61.497,1779427937329725252,153
61.514,1779427937345971176,152
61.530,1779427937361771148,152
61.545,1779427937377602620,152
61.561,1779427937393561548,152
61.592,1779427937424277169,153
61.608,1779427937440305513,152
61.638,1779427937470393184,152
61.654,1779427937486348028,152
61.670,1779427937502386289,152
61.686,1779427937517883514,152
61.702,1779427937534049232,152
61.718,1779427937550261032,153
61.734,1779427937566067712,152
61.750,1779427937581932724,153
61.765,1779427937597727155,153
61.781,1779427937613715832,153
61.797,1779427937629646469,153
61.813,1779427937645749479,154
61.829,1779427937661564909,153
61.845,1779427937677538420,153
61.861,1779427937693567639,154
61.892,1779427937724160762,153
61.908,1779427937740246564,154
61.924,1779427937756362115,154
61.954,1779427937786263121,154
61.970,1779427937802244215,153
61.986,1779427937818255643,153
62.002,1779427937834124447,153
62.018,1779427937849984793,153
62.034,1779427937865946638,153
62.050,1779427937881875233,153
62.066,1779427937897792454,154
62.081,1779427937913714341,153
62.097,1779427937929746476,154
62.114,1779427937945815653,153
62.129,1779427937961581500,153
62.145,1779427937977396638,154
62.161,1779427937993518023,154
62.192,1779427938024256686,154
62.222,1779427938054242857,154
62.238,1779427938070249035,153
62.254,1779427938086494960,154
62.270,1779427938102172141,153
62.286,1779427938118043862,153
62.302,1779427938133906250,153
62.318,1779427938149977468,153
62.334,1779427938165810981,153
62.350,1779427938181840200,153
62.365,1779427938197634630,153
62.381,1779427938213609892,153
62.397,1779427938229605278,152
62.414,1779427938245770412,153
62.429,1779427938261623466,152
62.445,1779427938277416730,153
62.461,1779427938293389366,152
62.477,1779427938309303961,152
62.493,1779427938325248598,152
62.523,1779427938355396643,152
62.539,1779427938371358196,152
62.555,1779427938387137751,152
62.571,1779427938403102805,152
62.587,1779427938419247814,152
62.603,1779427938435035827,152
62.619,1779427938450904632,152
62.635,1779427938466881935,152
62.651,1779427938482902404,152
62.667,1779427938498864832,152
62.682,1779427938514693095,152
62.699,1779427938530814188,152
62.714,1779427938546498078,152
62.731,1779427938562883709,152
62.746,1779427938578525891,152
62.762,1779427938594354154,151
62.778,1779427938610489830,151
62.794,1779427938626701630,152
62.810,1779427938642279938,151
62.840,1779427938672393566,152
62.856,1779427938688158830,151
62.872,1779427938704082176,151
62.888,1779427938719929105,151
62.904,1779427938736103281,151
62.920,1779427938752015251,151
62.936,1779427938768024054,151
62.952,1779427938783960232,151
62.968,1779427938800040492,151
62.984,1779427938815827631,151
63.000,1779427938832077639,151
63.015,1779427938847553281,151
63.031,1779427938863689249,151
63.047,1779427938879681135,151
63.063,1779427938895707145,151
63.079,1779427938911316370,151
63.095,1779427938927514753,151
63.126,1779427938958283165,151
63.142,1779427938974204761,151
63.172,1779427939004262973,151
63.188,1779427939020362191,151
63.204,1779427939036559408,151
63.220,1779427939052001801,151
63.236,1779427939068028103,152
63.252,1779427939084432109,152
63.268,1779427939100194457,152
63.284,1779427939116001720,151
63.300,1779427939131813650,152
63.315,1779427939147738745,152
63.332,1779427939163831838,151
63.362,1779427939194110548,152
63.378,1779427939210225808,152
63.394,1779427939226082654,152
63.410,1779427939242292996,151
63.426,1779427939257961427,151
63.442,1779427939274003188,152
63.458,1779427939290002366,152
63.474,1779427939305931252,151
63.489,1779427939321688058,152
63.506,1779427939337791651,153
63.521,1779427939353567123,152
63.537,1779427939369649425,151
63.554,1779427939386103305,151
63.569,1779427939401606947,152
63.600,1779427939432187528,152
63.616,1779427939448047000,151
63.632,1779427939464005053,151
63.648,1779427939480192353,151
63.664,1779427939496077782,152
63.680,1779427939511852671,152
63.696,1779427939527802849,152
63.712,1779427939543972650,152
63.728,1779427939559995744,153
63.744,1779427939575772091,152
63.759,1779427939591668895,152
63.775,1779427939607659031,153
63.791,1779427939623661708,153
63.822,1779427939654031126,152
63.838,1779427939670285800,152
63.854,1779427939686272436,152
63.870,1779427939702156699,151
63.886,1779427939717930712,152
63.902,1779427939733807392,152
63.918,1779427939750068191,151
63.934,1779427939766104410,151
63.949,1779427939781639843,151
63.965,1779427939797663229,151
63.981,1779427939813576949,151
63.997,1779427939829694834,151
64.028,1779427939860337831,151
64.044,1779427939876313092,151
64.060,1779427939892210188,151
64.076,1779427939907873953,151
64.092,1779427939924007587,151
64.108,1779427939940061598,151
64.123,1779427939955758612,151
64.139,1779427939971737374,151
64.156,1779427939987829592,151
64.172,1779427940003768979,151
64.188,1779427940019769906,151
64.218,1779427940050238197,151
64.234,1779427940066190125,151
64.264,1779427940096316587,151
64.280,1779427940112356014,151
64.296,1779427940128213735,151
64.312,1779427940144053957,150
64.328,1779427940160030968,151
64.344,1779427940176027229,152
64.360,1779427940191784035,151
64.390,1779427940222338658,150
64.406,1779427940238183837,151
64.422,1779427940254037183,151
64.438,1779427940270159151,150
64.454,1779427940286027372,150
64.470,1779427940302399587,151
64.485,1779427940317752148,150
64.502,1779427940333863907,150
64.518,1779427940349920167,149
64.533,1779427940365673348,150
64.549,1779427940381615068,150
64.580,1779427940412311440,151
64.596,1779427940428240910,150
64.612,1779427940443993632,149
64.628,1779427940459875561,150
64.644,1779427940476129652,150
64.660,1779427940491801584,150
64.676,1779427940507941635,150
64.692,1779427940523951896,150
64.707,1779427940539701702,150
64.723,1779427940555622422,150
64.739,1779427940571476351,150
64.770,1779427940602264888,150
64.786,1779427940618223817,150
64.803,1779427940635420563,151
64.818,1779427940649983592,150
64.834,1779427940666007561,150
64.850,1779427940682112029,150
64.866,1779427940697847251,150
64.881,1779427940713665014,150
64.898,1779427940729966063,151
64.914,1779427940745840701,150
64.929,1779427940761478800,151
64.960,1779427940792057339,150
64.976,1779427940808213890,151
64.992,1779427940824511606,151
65.008,1779427940840086705,151
65.024,1779427940855951718,150
65.040,1779427940872098477,152
65.056,1779427940887913907,151
65.072,1779427940904309163,150
65.087,1779427940919627307,150
65.104,1779427940935854857,151
65.134,1779427940966382356,150
65.150,1779427940982246202,151
65.180,1779427941012241123,151
65.196,1779427941028332467,150
65.212,1779427941044378310,151
65.228,1779427941059931244,151
65.244,1779427941075899505,151
65.260,1779427941092741589,151
65.275,1779427941107677946,151
65.306,1779427941138245111,151
65.322,1779427941154230289,150
65.338,1779427941170166176,151
65.354,1779427941185897898,150
65.370,1779427941202036907,150
65.386,1779427941217944920,151
65.402,1779427941234458008,150
65.417,1779427941249615446,151
65.434,1779427941265804788,151
65.449,1779427941281736008,150
65.480,1779427941312113883,151
65.496,1779427941328171977,151
65.526,1779427941358340896,150
65.542,1779427941374092910,151
65.558,1779427941389961423,150
65.574,1779427941406387595,150
65.590,1779427941422085193,150
65.606,1779427941437955164,151
65.622,1779427941453811427,151
65.652,1779427941484597631,151
65.668,1779427941500061898,152
65.684,1779427941516003327,151
65.700,1779427941532132586,151
65.716,1779427941547973974,151
65.732,1779427941563946027,150
65.747,1779427941579659958,150
65.764,1779427941595823634,150
65.780,1779427941612247473,151
65.796,1779427941628402690,150
65.826,1779427941658205698,150
65.842,1779427941674173667,150
65.858,1779427941690094971,150
65.874,1779427941705873943,150
65.890,1779427941721857079,149
65.906,1779427941737893882,149
65.922,1779427941753901226,149
65.938,1779427941769960486,150
65.953,1779427941785675292,150
65.969,1779427941801600679,150
66.000,1779427941832332342,150
66.016,1779427941847984440,150
66.032,1779427941864091533,150
66.048,1779427941879990962,151
66.064,1779427941895870850,150
66.080,1779427941911853403,150
66.096,1779427941927831872,150
66.111,1779427941943616761,150
66.128,1779427941959769937,150
66.143,1779427941975591783,150
66.159,1779427941991562961,151
66.190,1779427942022337790,151
66.206,1779427942038302843,150
66.222,1779427942054082690,150
66.238,1779427942070017410,149
66.254,1779427942086103795,150
66.270,1779427942102080806,150
66.286,1779427942117778113,151
66.302,1779427942133777874,150
66.317,1779427942149750218,151
66.333,1779427942165639731,150
66.364,1779427942196220020,150
66.380,1779427942212195865,150
66.396,1779427942228216626,149
66.412,1779427942243826725,149
66.428,1779427942260016650,149
66.444,1779427942276612862,150
66.460,1779427942291896882,150
66.476,1779427942307788436,149
66.491,1779427942323662782,149
66.507,1779427942339542669,150
66.523,1779427942355685345,150
66.554,1779427942386235593,150
66.570,1779427942402300395,149
66.586,1779427942418550111,149
66.602,1779427942433881506,149
66.618,1779427942449942808,149
66.634,1779427942465976401,149
66.650,1779427942481813123,150
66.666,1779427942498093755,150
66.681,1779427942513478691,150
66.698,1779427942529826406,150
66.728,1779427942560330279,150
66.744,1779427942576321290,150
66.760,1779427942592201470,150
66.776,1779427942607867276,151
66.792,1779427942623956578,150
66.808,1779427942639827424,151
66.824,1779427942655782269,150
66.840,1779427942671810029,150
66.856,1779427942688111662,150
66.871,1779427942703570096,151
66.887,1779427942719429859,150
66.918,1779427942750267395,150
66.934,1779427942766627652,150
66.950,1779427942781954546,150
66.966,1779427942797985806,149
66.982,1779427942813875610,149
66.998,1779427942830039578,149
67.014,1779427942846066755,150
67.030,1779427942861955976,150
67.045,1779427942877716281,150
67.061,1779427942893705834,150
67.092,1779427942924178208,150
67.108,1779427942940145303,150
67.124,1779427942956162272,150
67.140,1779427942972109534,149
67.156,1779427942987795174,149
67.172,1779427943003879809,149
67.188,1779427943019905528,149
67.204,1779427943036001537,149
67.219,1779427943051730052,149
67.235,1779427943067595939,150
67.266,1779427943098157854,150
67.282,1779427943113997200,151
67.312,1779427943144317618,150
67.328,1779427943160189047,150
67.344,1779427943175953728,150
67.360,1779427943192163195,149
67.376,1779427943208000791,150
67.392,1779427943224024177,150
67.422,1779427943254080639,150
67.438,1779427943270123858,151
67.454,1779427943286070245,150
67.470,1779427943302052798,150
67.486,1779427943317872602,149
67.502,1779427943333886363,150
67.518,1779427943349947374,150
67.534,1779427943365838344,150
67.549,1779427943381567734,150
67.565,1779427943397619994,149
67.581,1779427943413674921,150
67.612,1779427943444085754,150
67.628,1779427943460150556,149
67.644,1779427943476177442,150
67.660,1779427943492167869,149
67.675,1779427943507757260,150
67.691,1779427943523718522,149
67.708,1779427943539908739,149
67.724,1779427943555794460,150
67.739,1779427943571646931,150
67.755,1779427943587495319,149
67.786,1779427943618199648,149
67.802,1779427943634189493,149
67.818,1779427943650140546,149
67.834,1779427943665886560,149
67.850,1779427943682064236,149
67.866,1779427943697853416,149
67.881,1779427943713719303,149
67.898,1779427943729794897,149
67.914,1779427943745864949,149
67.930,1779427943761927417,149
67.945,1779427943777611307,149
67.976,1779427943808361344,149
67.992,1779427943824224315,149
68.008,1779427943840082620,148
68.024,1779427943855946758,149
68.040,1779427943872084475,148
68.056,1779427943887883572,148
68.072,1779427943903926499,149
68.088,1779427943919911094,149
68.103,1779427943935681607,150
68.120,1779427943951822533,149
68.150,1779427943982074994,148
68.166,1779427943997983172,149
68.182,1779427944014056724,148
68.198,1779427944030062902,149
68.214,1779427944045821166,148
68.230,1779427944061810718,149
68.246,1779427944077948144,149
68.262,1779427944093914947,149
68.277,1779427944109742044,149
68.294,1779427944125859053,149
68.324,1779427944156605299,149
68.340,1779427944172084733,150
68.370,1779427944202250278,150
68.386,1779427944218311288,151
68.402,1779427944234177759,152
68.418,1779427944250080105,152
68.434,1779427944266239405,152
68.450,1779427944281891212,152
68.466,1779427944297919556,153
68.496,1779427944328154808,153
68.512,1779427944344320234,153
68.528,1779427944360018707,153
68.544,1779427944375926302,153
68.560,1779427944391859273,153
68.576,1779427944407907325,153
68.592,1779427944423888419,152
68.608,1779427944440017387,152
68.623,1779427944455715277,151
68.639,1779427944471670997,151
68.670,1779427944502318660,152
68.686,1779427944518013342,152
68.716,1779427944548257052,151
68.732,1779427944564082107,150
68.748,1779427944580067868,150
68.764,1779427944596071421,150
68.780,1779427944612045515,150
68.796,1779427944627943777,150
68.826,1779427944658239112,149
68.842,1779427944674087500,150
68.858,1779427944690180593,149
68.874,1779427944706120272,149
68.890,1779427944721880577,148
68.906,1779427944737856130,149
68.922,1779427944753907224,148
68.938,1779427944769891235,148
68.954,1779427944785901787,148
68.969,1779427944801664718,148
69.001,1779427944833343994,148
69.016,1779427944848023688,148
69.032,1779427944863948783,148
69.048,1779427944880090876,148
69.064,1779427944896186011,148
69.079,1779427944911644153,149
69.096,1779427944927795579,149
69.111,1779427944943530802,148
69.128,1779427944959983515,148
69.143,1779427944975658655,148
69.174,1779427945006044406,148
69.190,1779427945022251831,148
69.206,1779427945037910638,149
69.222,1779427945053925857,149
69.238,1779427945069903743,149
69.254,1779427945086104168,149
69.270,1779427945101862724,148
69.285,1779427945117613113,148
69.301,1779427945133714373,149
69.317,1779427945149648218,149
69.348,1779427945180346047,150
69.364,1779427945196197352,151
69.380,1779427945212381152,151
69.396,1779427945228121916,151
69.412,1779427945243991596,150
69.428,1779427945260095189,149
69.444,1779427945275984993,149
69.460,1779427945291917963,149
69.475,1779427945307568020,150
69.492,1779427945323788570,150
69.522,1779427945354240819,149
69.538,1779427945370355496,150
69.554,1779427945385981344,149
69.570,1779427945402107104,149
69.586,1779427945418385403,150
69.602,1779427945433964586,151
69.618,1779427945449824640,150
69.634,1779427945465847734,150
69.649,1779427945481684456,149
69.666,1779427945497851048,150
69.696,1779427945528177299,150
69.713,1779427945545179798,149
69.728,1779427945560135405,149
69.744,1779427945575987584,150
69.760,1779427945591894888,150
69.776,1779427945607911857,151
69.792,1779427945623830536,150
69.807,1779427945639669590,150
69.823,1779427945655673143,150
69.839,1779427945671512781,151
69.855,1779427945687644082,150
69.886,1779427945718215913,150
69.902,1779427945734035718,151
69.918,1779427945750132311,151
69.934,1779427945766023865,150
69.950,1779427945781844837,151
69.966,1779427945797908180,151
69.982,1779427945813833276,151
69.998,1779427945830297073,151
70.013,1779427945845547259,151
70.029,1779427945861665436,151
70.045,1779427945877713029,151
70.061,1779427945893586500,151
70.092,1779427945924133249,150
70.108,1779427945940080219,150
70.124,1779427945956180020,151
70.140,1779427945971825410,151
70.156,1779427945987920545,151
70.172,1779427946003947722,151
70.188,1779427946019869026,151
70.204,1779427946035899412,150
70.219,1779427946051664676,151
70.235,1779427946067604354,151
70.251,1779427946083403159,151
70.267,1779427946099485461,151
70.283,1779427946115249850,151
70.299,1779427946131263902,151
70.315,1779427946147247913,151
